network,scenario,seed,method,mean_active_vehicles,mean_stopped_vehicles,mean_speed_m_s,mean_waiting_time_s,throughput_vehicles,departed_vehicles,teleports,emergency_stops,collisions,switches_per_signal_hour,simulation_steps,signals,wall_time_s,controller_decisions,llm_call_rate,override_accept_rate,candidate_application_rate,fallback_rate,budget_block_rate,mean_calibrated_lcb_gain,mean_model_uncertainty,mean_llm_confidence
moscow,high,1021,ergs_v2,575.9916666666667,411.25,4.300972987779297,57.32293478777031,1410.0,2677.0,79.0,0.0,20.0,56.5,3600.0,10.0,34.29671180003788,2400.0,0.020833333333333332,0.0,0.0,1.0,0.71375,-0.4135102938446971,0.0,0.9990013311228976
moscow,high,1031,fixed,659.025,512.3291666666667,3.574090246099842,63.56623638862964,1176.0,2634.0,143.0,0.0,24.0,159.0,3600.0,10.0,46.59717950003687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1031,max_pressure,596.1375,433.18333333333334,3.9196064044056276,56.37284564161206,1338.0,2637.0,95.0,0.0,20.0,51.1,3600.0,10.0,29.890608199988492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1031,ppo_ensemble,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,27.563512799912132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1031,lightgpt_direct,657.9791666666666,509.95416666666665,3.5308996707375044,62.639018504739546,1193.0,2636.0,124.0,0.0,24.0,56.5,3600.0,10.0,26.600806700065732,2400.0,1.0,0.19958333333333333,0.88625,0.11375,0.0,0.0,0.0,0.5772686753066968
moscow,high,1031,lightgpt_review,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,23.551048599998467,2400.0,1.0,0.0,0.9291666666666667,0.07083333333333333,0.0,0.0,0.0,0.9251927024591221
moscow,high,1031,ergs_no_event,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,88.50584939995315,2400.0,1.0,0.0,0.0,1.0,0.0,-0.40552953144163917,0.0,0.9251927024591221
moscow,high,1031,ergs_no_guard,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,24.00641130004078,2400.0,0.020833333333333332,0.0,0.0,1.0,0.73,0.0,0.0,0.9979133659380036
moscow,high,1031,ergs_no_calibration,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,23.270442500011995,2400.0,0.020833333333333332,0.0,0.0,1.0,0.73,0.0,0.0,0.9979133659380036
moscow,high,1031,ergs_no_hysteresis,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,22.535414299927652,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7095833333333333,-0.4208239233228099,0.0,0.9979133659380036
moscow,high,1031,ergs_v2,624.9916666666667,471.44166666666666,3.8450799396680293,62.53525266767026,1269.0,2656.0,132.0,0.0,18.0,56.0,3600.0,10.0,36.630818300065584,2400.0,0.020833333333333332,0.0,0.0,1.0,0.73,-0.4208239233228099,0.0,0.9979133659380036
moscow,high,1033,fixed,606.7833333333333,469.8,4.059162350546839,62.27953697126843,1265.0,2632.0,136.0,0.0,30.0,159.0,3600.0,10.0,25.530146400094964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1033,max_pressure,479.52916666666664,309.05,4.781863989018634,42.68210933330854,1656.0,2710.0,58.0,0.0,34.0,50.8,3600.0,10.0,20.959713200107217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1033,ppo_ensemble,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,20.474623899906874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1033,lightgpt_direct,511.79583333333335,354.2125,4.581211667402667,50.652647421815615,1504.0,2667.0,84.0,0.0,32.0,52.6,3600.0,10.0,21.272494399920106,2400.0,1.0,0.18125,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.5811143037116137
moscow,high,1033,lightgpt_review,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,21.288815499981865,2400.0,1.0,0.0,0.9395833333333333,0.06041666666666667,0.0,0.0,0.0,0.9238378907517691
moscow,high,1033,ergs_no_event,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,59.43290729995351,2400.0,1.0,0.0,0.0,1.0,0.0,-0.41213928643517883,0.0,0.9238378907517691
moscow,high,1033,ergs_no_guard,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,21.243619699962437,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7195833333333334,0.0,0.0,0.9985814141978805
moscow,high,1033,ergs_no_calibration,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,22.527606000076048,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7195833333333334,0.0,0.0,0.9985814141978805
moscow,high,1033,ergs_no_hysteresis,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,22.040240000002086,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6929166666666666,-0.42136540866107497,0.0,0.9985814141978805
moscow,high,1033,ergs_v2,563.5583333333333,421.49583333333334,4.383956968286404,57.19858561199364,1349.0,2664.0,120.0,0.0,20.0,56.7,3600.0,10.0,21.884780499967746,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7195833333333334,-0.42136540866107497,0.0,0.9985814141978805
moscow,high,1039,fixed,544.5833333333334,390.23333333333335,4.394096489547321,53.301556807214794,1397.0,2655.0,88.0,0.0,16.0,159.0,3600.0,10.0,20.566932799993083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1039,max_pressure,602.9708333333333,436.22083333333336,3.6575270582139634,54.828068401355836,1380.0,2644.0,89.0,0.0,34.0,51.5,3600.0,10.0,22.440071500022896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1039,ppo_ensemble,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,21.164780399994925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1039,lightgpt_direct,654.0375,475.775,3.688867745824236,54.93348241749089,1323.0,2664.0,101.0,0.0,26.0,57.0,3600.0,10.0,22.788890499970876,2400.0,1.0,0.19791666666666666,0.8983333333333333,0.10166666666666667,0.0,0.0,0.0,0.5779029244464954
moscow,high,1039,lightgpt_review,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,20.744685400044546,2400.0,1.0,0.0,0.9404166666666667,0.059583333333333335,0.0,0.0,0.0,0.9287957665239253
moscow,high,1039,ergs_no_event,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,58.96709159994498,2400.0,1.0,0.0,0.0,1.0,0.0,-0.41074356370464943,0.0,0.9287957665239253
moscow,high,1039,ergs_no_guard,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,20.539337199996226,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7220833333333333,0.0,0.0,0.9980733192452328
moscow,high,1039,ergs_no_calibration,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,20.582133800024167,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7220833333333333,0.0,0.0,0.9980733192452328
moscow,high,1039,ergs_no_hysteresis,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,20.83367189997807,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6966666666666667,-0.4182055517173506,0.0,0.9980733192452328
moscow,high,1039,ergs_v2,554.5583333333333,401.37916666666666,4.3180111491136435,48.71606158695537,1410.0,2676.0,79.0,0.0,14.0,55.2,3600.0,10.0,20.637548099970445,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7220833333333333,-0.4182055517173506,0.0,0.9980733192452328
moscow,high,1049,fixed,529.2875,360.87083333333334,4.493430652684552,47.25800461093383,1525.0,2693.0,81.0,0.0,16.0,159.0,3600.0,10.0,46.41236489999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1049,max_pressure,434.98333333333335,257.30833333333334,5.087589089844019,35.90451294990124,1775.0,2732.0,44.0,0.0,36.0,51.0,3600.0,10.0,56.75496369996108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1049,ppo_ensemble,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,54.928313799900934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1049,lightgpt_direct,550.9958333333333,405.225,4.3851598633703315,56.87844822580669,1362.0,2661.0,106.0,0.0,18.0,54.5,3600.0,10.0,58.32385360007174,2400.0,1.0,0.15625,0.9241666666666667,0.07583333333333334,0.0,0.0,0.0,0.5820972357504046
moscow,high,1049,lightgpt_review,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,57.044825899996795,2400.0,1.0,0.0,0.9475,0.0525,0.0,0.0,0.0,0.9244291263017855
moscow,high,1049,ergs_no_event,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,179.06149940006435,2400.0,1.0,0.0,0.0,1.0,0.0,-0.4164993794235526,0.0,0.9244291263017855
moscow,high,1049,ergs_no_guard,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,56.719011200009845,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6979166666666666,0.0,0.0,0.9983795026671377
moscow,high,1049,ergs_no_calibration,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,58.86164979997557,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6979166666666666,0.0,0.0,0.9983795026671377
moscow,high,1049,ergs_no_hysteresis,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,55.097942500025965,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6725,-0.42398378026653427,0.0,0.9984184653224041
moscow,high,1049,ergs_v2,462.3333333333333,297.5708333333333,5.276839294377144,37.72367451225502,1624.0,2708.0,53.0,0.0,18.0,57.8,3600.0,10.0,58.92350090004038,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6979166666666666,-0.42398378026653427,0.0,0.9983795026671377
moscow,high,1051,fixed,480.52916666666664,301.1458333333333,4.8254809952804845,44.19884844439718,1697.0,2731.0,60.0,0.0,42.0,159.0,3600.0,10.0,53.12919280002825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1051,max_pressure,712.8833333333333,584.75,3.2242144487044535,74.11350875509778,1078.0,2643.0,171.0,0.0,14.0,49.1,3600.0,10.0,66.65792299993336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1051,ppo_ensemble,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,60.02650929999072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1051,lightgpt_direct,589.4541666666667,436.1,3.884515005257681,63.047961909163206,1376.0,2684.0,92.0,0.0,20.0,54.8,3600.0,10.0,55.515514700091444,2400.0,1.0,0.15666666666666668,0.9158333333333334,0.08416666666666667,0.0,0.0,0.0,0.5804938252986968
moscow,high,1051,lightgpt_review,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,55.40040869999211,2400.0,1.0,0.0,0.91375,0.08625,0.0,0.0,0.0,0.9188809557751644
moscow,high,1051,ergs_no_event,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,194.39990150008816,2400.0,1.0,0.0,0.0,1.0,0.0,-0.3987844051135333,0.0,0.9188809557751644
moscow,high,1051,ergs_no_guard,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,59.4363025999628,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7508333333333334,0.0,0.0,0.9984961622570878
moscow,high,1051,ergs_no_calibration,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,59.06402559997514,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7508333333333334,0.0,0.0,0.9984961622570878
moscow,high,1051,ergs_no_hysteresis,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,58.93509729998186,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7295833333333334,-0.40195383674632984,0.0,0.9983433619959609
moscow,high,1051,ergs_v2,642.3666666666667,503.76666666666665,3.721512152641285,65.9546044799223,1215.0,2673.0,129.0,0.0,18.0,56.8,3600.0,10.0,58.28245529998094,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7508333333333334,-0.39933546514087054,0.0,0.9984961622570878
moscow,high,1061,fixed,464.2583333333333,305.7375,5.118999514670885,43.694638494617834,1577.0,2690.0,67.0,0.0,10.0,159.0,3600.0,10.0,49.10660990001634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1061,max_pressure,428.3208333333333,259.39166666666665,5.253313865363965,38.16815402898531,1766.0,2723.0,50.0,0.0,24.0,49.2,3600.0,10.0,53.64612190006301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1061,ppo_ensemble,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,45.2553594999481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1061,lightgpt_direct,462.825,299.0625,5.072186701291509,41.99741199361954,1644.0,2708.0,46.0,0.0,26.0,52.0,3600.0,10.0,51.09517749992665,2400.0,1.0,0.1825,0.9416666666666667,0.058333333333333334,0.0,0.0,0.0,0.5813845845149782
moscow,high,1061,lightgpt_review,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,51.237240400048904,2400.0,1.0,0.0,0.9679166666666666,0.03208333333333333,0.0,0.0,0.0,0.9319026316675839
moscow,high,1061,ergs_no_event,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,175.7677608000813,2400.0,1.0,0.0,0.0,1.0,0.0,-0.42539820519876637,0.0,0.9319026316675839
moscow,high,1061,ergs_no_guard,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,48.9775908999145,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6725,0.0,0.0,0.9984264391859523
moscow,high,1061,ergs_no_calibration,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,52.27143520000391,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6725,0.0,0.0,0.9984264391859523
moscow,high,1061,ergs_no_hysteresis,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,54.09343510004692,2400.0,0.020833333333333332,0.0,0.0,1.0,0.63875,-0.43499875202663646,0.0,0.9984265210357036
moscow,high,1061,ergs_v2,424.9291666666667,264.39166666666665,5.583392361045582,35.61432692982833,1636.0,2681.0,41.0,0.0,22.0,56.4,3600.0,10.0,51.704886300023645,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6725,-0.43499875202663646,0.0,0.9984264391859523
moscow,high,1063,fixed,529.5041666666667,346.975,4.4921721892652435,48.00047861147946,1551.0,2696.0,69.0,0.0,16.0,159.0,3600.0,10.0,50.26809540006798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1063,max_pressure,532.775,354.77916666666664,4.321854859074191,46.310300034350554,1512.0,2695.0,56.0,0.0,28.0,51.4,3600.0,10.0,59.981313699972816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1063,ppo_ensemble,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,52.15289589995518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1063,lightgpt_direct,625.4208333333333,466.2291666666667,3.873141551469635,56.457592825636965,1258.0,2672.0,104.0,0.0,30.0,55.2,3600.0,10.0,55.05641670001205,2400.0,1.0,0.18458333333333332,0.9129166666666667,0.08708333333333333,0.0,0.0,0.0,0.5810885407875402
moscow,high,1063,lightgpt_review,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,58.52608420001343,2400.0,1.0,0.0,0.9029166666666667,0.09708333333333333,0.0,0.0,0.0,0.9129801495035603
moscow,high,1063,ergs_no_event,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,158.80690510000568,2400.0,1.0,0.0,0.0,1.0,0.0,-0.3945089937386704,0.0,0.9129801495035603
moscow,high,1063,ergs_no_guard,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,58.62269979994744,2400.0,0.020833333333333332,0.0,0.0,1.0,0.745,0.0,0.0,0.9983159300493424
moscow,high,1063,ergs_no_calibration,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,62.535593499895185,2400.0,0.020833333333333332,0.0,0.0,1.0,0.745,0.0,0.0,0.9983159300493424
moscow,high,1063,ergs_no_hysteresis,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,60.523325499962084,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7183333333333334,-0.39093886498622765,0.0,0.9983159300493424
moscow,high,1063,ergs_v2,685.7875,520.5291666666667,3.488886015732343,60.20678904908533,1168.0,2634.0,116.0,0.0,28.0,58.0,3600.0,10.0,60.88763119990472,2400.0,0.020833333333333332,0.0,0.0,1.0,0.745,-0.39093886498622765,0.0,0.9983159300493424
moscow,high,1069,fixed,629.5458333333333,465.3041666666667,3.6249831210903887,59.424798899649794,1271.0,2641.0,76.0,0.0,24.0,159.0,3600.0,10.0,56.03090519993566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1069,max_pressure,600.2708333333334,446.0125,3.8009822902425277,56.61448207302332,1291.0,2648.0,107.0,0.0,20.0,50.0,3600.0,10.0,55.39706549991388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1069,ppo_ensemble,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,59.8209627000615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1069,lightgpt_direct,612.0416666666666,463.95416666666665,3.797604791263666,61.682886595201325,1249.0,2626.0,122.0,0.0,26.0,54.9,3600.0,10.0,59.25175140006468,2400.0,1.0,0.17333333333333334,0.9070833333333334,0.09291666666666666,0.0,0.0,0.0,0.5805200543522583
moscow,high,1069,lightgpt_review,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,60.314992400002666,2400.0,1.0,0.0,0.9204166666666667,0.07958333333333334,0.0,0.0,0.0,0.92324823099355
moscow,high,1069,ergs_no_event,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,137.05683109990787,2400.0,1.0,0.0,0.0,1.0,0.0,-0.40131052478951224,0.0,0.92324823099355
moscow,high,1069,ergs_no_guard,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,35.501506600063294,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7291666666666666,0.0,0.0,0.9983330624848867
moscow,high,1069,ergs_no_calibration,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,69.19493130000774,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7291666666666666,0.0,0.0,0.9983330624848867
moscow,high,1069,ergs_no_hysteresis,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,70.97413749992847,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7033333333333334,-0.3935572365916869,0.0,0.9981797046710322
moscow,high,1069,ergs_v2,640.8375,496.59583333333336,3.63289546306533,63.46229411072211,1135.0,2596.0,149.0,0.0,26.0,56.5,3600.0,10.0,52.72484170005191,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7291666666666666,-0.39093886498622765,0.0,0.9983330624848867
moscow,high,1087,fixed,644.35,495.3208333333333,3.526098389787468,59.882870354084886,1214.0,2636.0,128.0,0.0,12.0,159.0,3600.0,10.0,39.585641699959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1087,max_pressure,551.625,379.075,4.174500238354713,50.800454534225864,1507.0,2680.0,79.0,0.0,26.0,50.9,3600.0,10.0,37.455480200005695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1087,ppo_ensemble,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,33.41650159994606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1087,lightgpt_direct,560.7,400.4166666666667,4.177874323693578,55.4291950881518,1429.0,2658.0,92.0,0.0,22.0,53.7,3600.0,10.0,32.34681809996255,2400.0,1.0,0.16208333333333333,0.9220833333333334,0.07791666666666666,0.0,0.0,0.0,0.5820996476772825
moscow,high,1087,lightgpt_review,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,35.07856409996748,2400.0,1.0,0.0,0.9525,0.0475,0.0,0.0,0.0,0.928403341206597
moscow,high,1087,ergs_no_event,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,97.12838599993847,2400.0,1.0,0.0,0.0,1.0,0.0,-0.4178348377439544,0.0,0.928403341206597
moscow,high,1087,ergs_no_guard,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,34.64248919999227,2400.0,0.020833333333333332,0.0,0.0,1.0,0.725,0.0,0.0,0.9985267038449291
moscow,high,1087,ergs_no_calibration,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,33.02669389999937,2400.0,0.020833333333333332,0.0,0.0,1.0,0.725,0.0,0.0,0.9985267038449291
moscow,high,1087,ergs_no_hysteresis,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,33.65118679997977,2400.0,0.020833333333333332,0.0,0.0,1.0,0.6995833333333333,-0.4103504369009727,0.0,0.9985267038449291
moscow,high,1087,ergs_v2,565.4,397.8666666666667,4.017065487967499,54.418988601672254,1452.0,2672.0,94.0,0.0,22.0,57.2,3600.0,10.0,37.63341900007799,2400.0,0.020833333333333332,0.0,0.0,1.0,0.725,-0.4103504369009727,0.0,0.9985267038449291
moscow,high,1091,fixed,571.05,417.37083333333334,4.2493505144742905,54.22238272635914,1392.0,2666.0,107.0,0.0,16.0,159.0,3600.0,10.0,33.79380789992865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1091,max_pressure,673.9125,530.7833333333333,3.5321882502754094,64.61258877831438,1150.0,2620.0,145.0,0.0,40.0,52.0,3600.0,10.0,64.42344629997388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1091,ppo_ensemble,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,45.25928030000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moscow,high,1091,lightgpt_direct,665.5458333333333,496.8875,3.5806220821099966,60.9940750168947,1229.0,2653.0,111.0,0.0,32.0,56.2,3600.0,10.0,37.32036460004747,2400.0,1.0,0.20833333333333334,0.89875,0.10125,0.0,0.0,0.0,0.5773499800439259
moscow,high,1091,lightgpt_review,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,35.854916400043294,2400.0,1.0,0.0,0.9241666666666667,0.07583333333333334,0.0,0.0,0.0,0.9227087666964824
moscow,high,1091,ergs_no_event,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,97.18627770000603,2400.0,1.0,0.0,0.0,1.0,0.0,-0.4037031284452138,0.0,0.9227087666964824
moscow,high,1091,ergs_no_guard,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,36.685038800002076,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7583333333333333,0.0,0.0,0.9985361058678046
moscow,high,1091,ergs_no_calibration,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,39.23102840001229,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7583333333333333,0.0,0.0,0.9985361058678046
moscow,high,1091,ergs_no_hysteresis,695.7791666666667,545.3125,3.4620408035867856,66.12322296424462,1114.0,2634.0,157.0,0.0,18.0,56.6,3600.0,10.0,36.827861699974164,2400.0,0.020833333333333332,0.0,0.0,1.0,0.7391666666666666,-0.42136540866107497,0.0,0.9985361058678046
