file,rung,candidate_id,recipe_id,status,error,model_seed,parameter_count,encoder,paired_head,width,depth,dropout,activation,action_dim,max_actions,overall_improvement,h4_improvement,overall_nrmse,h4_nrmse,worst_condition_improvement,worst_network_improvement,groupcv_folds,action_permutation_degradation,effective_rank_fraction,equal_action_max_abs,swap_antisymmetry_max_abs,peak_vram_mib,p95_batch1_ms,wall_seconds,train_rows,tune_rows,n_train_clusters,n_folds_recorded,model_sha256,corr_mcar,corr_burst,corr_spatial,corr_mnar,corr_min,corr_mean,cond_demand_shock,cond_emergency_vehicle,cond_lane_closure,cond_normal,cond_packet_loss,cond_sensor_delay_noise,net_cologne8,net_moscow
R1_m-8db713a4c485.json,R1,m-8db713a4c485,r-05cbd60ed1,complete,,88001,103042,gru,shared_branch,96,1,0.1,gelu,8,2,0.12803725829199858,-0.0015362043594979724,0.9336856537535866,1.0007458263886397,-0.16772574079850688,0.05174554883874205,5,0.3848370334250034,0.10267739742994308,0.0,0.0,102.0,12.482385081239045,4.373431500047445,2400,600,50,5,752d3bbca19fefce800f868e51e47584a3cd242cfdcd29335e6d06574c3894ca,-0.024488303814279355,-0.020382813689189927,-0.022948314101883582,-0.02502271218837193,-0.02502271218837193,-0.0232105359484312,0.1530756899821813,0.1692244734248003,0.10349183279233316,0.17546660888672524,0.10355576100314241,-0.03702774593867695,0.09504772013557031,0.1825830502759371
R1_m-8dcafff2218a.json,R1,m-8dcafff2218a,r-05cbd60ed1,complete,,88001,49250,gru,direct,64,1,0.0,silu,8,2,0.1239196124815031,-0.01510350093575068,0.935810750055561,1.0074816751136484,-0.1627967209214125,0.05693232446317775,5,0.26649765391761326,0.10546267032623291,0.04453625530004501,0.06375864893198013,88.0,8.052939979825167,2.784147399943322,2400,600,50,5,fd162b767f6c9ee46f8f27a0b393024fca65cca30cb74934d0427ef40be4076f,-0.04259641721272733,-0.04010511400000638,-0.04305622500700301,-0.0386554620607642,-0.04305622500700301,-0.04110330457012523,0.15536059890229667,0.15856955809743348,0.11805398948478225,0.15706634067998232,0.09898256278418105,-0.0352645502975335,0.09530062375520673,0.1713515199265489
R1_m-93db8d5ed69a.json,R1,m-93db8d5ed69a,r-05cbd60ed1,complete,,88001,91714,mlp,shared_branch,96,2,0.1,gelu,8,2,0.12456365130571016,-0.002648677476643413,0.9355376623153251,1.0012979983201642,-0.21888856531529166,0.05213360772003883,5,0.3834660759109878,0.1618138700723648,0.0,0.0,88.0,8.476600155699996,2.655960900010541,2400,600,50,5,a67c0ded368cd822b6e87498209fef9642435d09d5ba23942e977fcbf2bb477e,-0.027648844260297345,-0.026953326730617677,-0.021348194822988997,-0.0272218372028743,-0.027648844260297345,-0.02579305075419458,0.15903212158840968,0.1652191074097177,0.09689817602000186,0.1709629069842718,0.11170524925687442,-0.09409304261762272,0.09168158248469967,0.17885223812885026
R1_m-9500813e9009.json,R1,m-9500813e9009,r-05cbd60ed1,complete,,88001,49250,gru,direct,64,1,0.1,silu,8,2,0.12334407254202899,-0.015520621301388694,0.9361108128491699,1.0076936739241396,-0.15855602407659375,0.0554908322224531,5,0.2640637186798747,0.10724592208862305,0.04318445920944214,0.06327175348997116,88.0,13.27558004995808,4.14745320007205,2400,600,50,5,9ec5a39375cfe509853586fc4fb55d9a655b796f606f228b4d8b1fb717d33905,-0.03812845123164288,-0.03999808216626666,-0.041479264543626826,-0.03671165409475874,-0.041479264543626826,-0.039079363009073775,0.15472199558753852,0.15852350781853175,0.11688361800138329,0.1556778100935985,0.0999018038193437,-0.035696734304195864,0.09488362807603094,0.1705764055246991
R1_m-9919a5db1b9a.json,R1,m-9919a5db1b9a,r-05cbd60ed1,complete,,88001,65506,transformer,shared_branch,64,1,0.0,silu,8,2,0.12694998695796064,-0.002986319718567332,0.9342279071461993,1.001462957007195,-0.1783533707467193,0.05257009050413264,5,0.3822921971007294,0.12139492481946945,0.0,0.0,90.0,14.46453507523983,4.974038200220093,2400,600,50,5,a3796970975a9eb89ff490fb496173e849f20716f3f9877d0f2ed394a34b1ec9,-0.022959909390307676,-0.021865086800557654,-0.022976642040917206,-0.02243866352777002,-0.022976642040917206,-0.02256007543988814,0.161094908769759,0.16883759197987072,0.10457522864953814,0.17198106630970017,0.10700501863201924,-0.07867751559655038,0.09317345350041065,0.18223437901680956
R1_m-9a27c224c2fa.json,R1,m-9a27c224c2fa,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,silu,8,2,0.08796220099234756,-0.0035584175748577308,0.9549812238734845,1.0017621984649576,-0.01984506007061393,0.04833175723073846,5,0.15249730968547545,0.20459705591201782,0.0,0.0,88.0,14.281469990964979,4.552561899879947,2400,600,50,5,453256fe3b154babff64138bd035afa27c46208e6542637424a8200598fc6a57,-0.02509036167886136,-0.020688054256252197,-0.022521717914471884,-0.02293000640928744,-0.02509036167886136,-0.02280753506471822,0.08552964408298172,0.10940873309229078,0.08246594235050105,0.1088173896840721,0.08357264427227598,0.03594189403524053,0.06857638949388829,0.12046339167529588
R1_m-9e198fb46448.json,R1,m-9e198fb46448,r-05cbd60ed1,complete,,88001,235330,transformer,antisymmetric,96,2,0.1,silu,8,2,0.124992002342902,-0.0028960974037395724,0.9353102078349658,1.0014217120754132,-0.2139959871767636,0.05770150099771043,5,0.37067435117538644,0.07362610101699829,0.0,0.0,100.0,16.71592505881562,5.410819199867547,2400,600,50,5,a2ec371f4a4246ad81f41972d70331b830b701dc6809e8895ec5af6de7afa9c8,-0.022556724262120742,-0.022265003928538807,-0.01921076541437139,-0.023173676265778376,-0.023173676265778376,-0.02180154246770233,0.15102107971135104,0.16747208953048168,0.10023727414144182,0.17076175555256853,0.10813339155988097,-0.06267587324731916,0.09206981935277399,0.17910741609907588
R1_m-9f995fb985ec.json,R1,m-9f995fb985ec,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.0,silu,8,2,0.1252275204881584,-0.012096040372830696,0.9351106535450974,1.0059907050560895,-0.2796333480537416,0.04884918445147146,5,0.32220140384674234,0.1561231017112732,0.06189069151878357,0.09224873781204224,88.0,9.924434998538343,3.005243699764833,2400,600,50,5,00c410b102580ac4e04fa26a77259bd0a3c481c8945ccf6120966d94359724b5,-0.04193584464709077,-0.037754005786568845,-0.03073984041705602,-0.041408906583700666,-0.04193584464709077,-0.037959649358604075,0.17416805319959225,0.17310358364063688,0.11049315281077599,0.1666703492147042,0.09336631099972692,-0.12147729230141935,0.09252602234589709,0.17931232818362636
R1_m-9fedb989ce8d.json,R1,m-9fedb989ce8d,r-05cbd60ed1,complete,,88001,18818,mlp,direct,32,2,0.1,silu,8,2,0.10433731858878163,-0.011536638216258365,0.9463309241239115,1.005726917045771,-0.030842058091766544,0.05629610279120634,5,0.16549862014210204,0.2369338423013687,0.023910481482744217,0.032626956701278687,86.0,12.651534972246736,4.097459699725732,2400,600,50,5,fee2ac025c31b270c3b9c8c9bf4f514056d9efd1926c56a260936043adbe9f09,-0.031482744132385054,-0.031032759030401813,-0.029708871229766842,-0.029801155317222605,-0.031482744132385054,-0.03050638242744408,0.11916424725402464,0.12220563776783426,0.09240297949357557,0.12533367019144678,0.09394160630293458,0.05152742339209308,0.08576493452271032,0.13599215491037872
R1_m-a5d37705e408.json,R1,m-a5d37705e408,r-05cbd60ed1,complete,,88001,45602,mlp,direct,64,1,0.0,silu,8,2,0.12381575699612812,-0.016550764335740632,0.9358521781239014,1.0081994384305162,-0.17132806778682053,0.058017995963908775,5,0.29829734134022723,0.18364953994750977,0.04904096573591232,0.05930902808904648,88.0,9.463545016478744,3.353559100534767,2400,600,50,5,1bb95b899582f7b5ec5ae8329cc885a019ab453aad16d24454867f5d85718c4b,-0.04091251416313746,-0.03916014739142781,-0.04294571909204681,-0.042785985520565006,-0.04294571909204681,-0.04145109154179427,0.1608798800969857,0.16151604825229365,0.11383760608769466,0.1605169632946763,0.0943029075390879,-0.05976104483373608,0.09427077108034218,0.17281000500215843
R1_m-a60e3408fec5.json,R1,m-a60e3408fec5,r-05cbd60ed1,complete,,88001,44578,mlp,shared_branch,64,1,0.0,silu,8,2,0.12426363732652075,-0.0026131059991552743,0.9357195556256375,1.001269689276953,-0.14437913711410078,0.06494170746345174,5,0.3596854819061218,0.19328320026397705,0.0,0.0,68.0,10.418115009088067,6.630782300140709,2400,600,50,5,afbbea7424eeaf5f38d908d5a0281aa91fe52a75929612afbb33594efd2f37a0,-0.021733887107495686,-0.02541480925206341,-0.025092975161490116,-0.02349913836377504,-0.02541480925206341,-0.023935202471206063,0.14889495573310635,0.16882943957438606,0.10073736006802506,0.165695383616641,0.10618801476558315,-0.04697506082033227,0.09251869001847442,0.1769331673311927
R1_m-a648633c7c48.json,R1,m-a648633c7c48,r-05cbd60ed1,complete,,88001,65506,transformer,shared_branch,64,1,0.1,gelu,8,2,0.1246543729875315,-0.0021022251028753438,0.9354534458904501,1.0010228106480188,-0.1579775474381937,0.04441740666270888,5,0.3726130080282287,0.12739209830760956,0.0,0.0,92.0,11.415704875253137,4.20661470037885,2400,600,50,5,2424900e116e91c30d3dcee7864f2cbb313e5eeaa113daf7e174928447692486,-0.024716676131701254,-0.021026167706996945,-0.02383648311034592,-0.023014810457774093,-0.024716676131701254,-0.023148534351704553,0.16063770431538588,0.16636785329110065,0.10267367440091302,0.1688095024719524,0.1039514206890029,-0.08562398967340609,0.0923100146036411,0.1778291868818774
R1_m-a7214bb17966.json,R1,m-a7214bb17966,r-05cbd60ed1,complete,,88001,75874,tcn,antisymmetric,96,1,0.0,silu,8,2,0.126076980284852,-0.0026766770070373092,0.9347450570943288,1.0013092879639889,-0.14245407518547037,0.06046387246970608,5,0.3744963159830154,0.1034003272652626,0.0,0.0,90.0,12.775170011445876,3.996743799885735,2400,600,50,5,e9af0fba42077aad7fd92ba986a8e7ed4c08e4261386e36589f9bb0544b7bb3d,-0.024426118986328182,-0.026451735926784847,-0.025804868113807,-0.026947555592132355,-0.026947555592132355,-0.025907569654763096,0.15285894805217062,0.16295594824293194,0.1057230867326546,0.17239578580506693,0.10434723952410123,-0.046516136539653544,0.09460715312047874,0.17818231686840574
R1_m-aba04b6fcb8d.json,R1,m-aba04b6fcb8d,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.1,silu,8,2,0.11940622175474747,-0.005045806644410211,0.9383072722198559,1.0024916317455819,-0.10457946901360948,0.056175197177805836,5,0.3002208301703543,0.12127073109149933,0.0,0.0,92.0,12.28656488237902,4.095697500277311,2400,600,50,5,17431dc547169b92d870b27bcfc8e0f7ed8dad52452fb30fc92c97db70a92dec,-0.03072106593453383,-0.028896094582822274,-0.03220505967108034,-0.03087774713704028,-0.03220505967108034,-0.03067499183136918,0.13222287548370998,0.1565278390497164,0.10460976200277221,0.15563714252858438,0.1089296403124385,-0.01772689782637211,0.09014767488895589,0.16849063014829652
R1_m-ada97bb3738a.json,R1,m-ada97bb3738a,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,gelu,8,2,0.0867856976013763,-0.003448866821720764,0.9556003801621555,1.0017089633987148,-0.012472956277706171,0.0466454396724727,5,0.1475670656924141,0.20809125900268555,0.0,0.0,88.0,13.397124991752206,4.497920399997383,2400,600,50,5,0261a8f753202d1ffedebf258b4de7aa7045521d64479fab235bb045a54e9918,-0.02413996487381609,-0.02011216563271212,-0.02160319129119226,-0.02220050704647547,-0.02413996487381609,-0.022013957211048985,0.08419815808019623,0.10706436575092577,0.08167164461136622,0.1070199480942047,0.0816251778051417,0.040974003127541715,0.06779446342359752,0.11876273676899254
R1_m-b09a55d54ebd.json,R1,m-b09a55d54ebd,r-05cbd60ed1,complete,,88001,18818,mlp,direct,32,2,0.1,gelu,8,2,0.10341146145902384,-0.012131158400914588,0.9468275719241135,1.0060222164681587,-0.027434606004377304,0.05667578386527916,5,0.16156695309368857,0.24850063025951385,0.023770689964294434,0.03675062954425812,86.0,10.636959946714342,3.759371400112286,2400,600,50,5,69197433c45d3c82a5cc815160c5b0532ae293bbe4279013bc861343bf9a6990,-0.030503449766783097,-0.029514188096276817,-0.02953263716753929,-0.02906162759250641,-0.030503449766783097,-0.029652975655776403,0.1182805682634446,0.12050957531662246,0.09278210376398595,0.12314687841663505,0.09198634268584811,0.054756058480810534,0.08530370912711778,0.1343710858079305
R1_m-b3a8b1c508b4.json,R1,m-b3a8b1c508b4,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.0,silu,8,2,0.1192172454238484,-0.005506356226533416,0.9384074264427061,1.0027115158499635,-0.10575782114445875,0.05533050253020311,5,0.30695981031752667,0.1460130363702774,0.0,0.0,68.0,11.344369919970632,2.877119999844581,2400,600,50,5,b8e5f925a09e785b9de526004a5b5dd6a12019ade5c2d2bde9413825be6290c7,-0.03557914894780967,-0.03250650052598569,-0.03545333153957486,-0.037848918799455955,-0.037848918799455955,-0.035346974953206545,0.13213798647846647,0.15702238693240578,0.103539391947356,0.15531343132782208,0.1064101992270898,-0.011864565542690131,0.09115425203432263,0.16637614083080796
R1_m-bab63fe33ce4.json,R1,m-bab63fe33ce4,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.0,silu,8,2,0.12165259880541139,-0.004763444260922944,0.9371010085050873,1.002349794838452,-0.10792532138555577,0.057008701696107056,5,0.3070747849720303,0.12309662252664566,0.0,0.0,90.0,15.4469549190253,4.728732399875298,2400,600,50,5,336b64f16fbb2367e5bd7bb3ef8f71520404c0de00ffd2476da38143aa7cec2d,-0.029101755269689944,-0.02701043549028115,-0.031131446011180897,-0.029758662952876547,-0.031131446011180897,-0.029250574931007134,0.13625036144622815,0.15846028739442217,0.10611119291209747,0.1576262367544279,0.11023614013348929,-0.014194233200763916,0.09201139594226526,0.1713509596586444
R1_m-bc286b13f64a.json,R1,m-bc286b13f64a,r-05cbd60ed1,complete,,88001,159682,gru,antisymmetric,96,2,0.0,silu,8,2,0.12216857946574047,-0.0033710926003047703,0.9368324743780443,1.0016594688126497,-0.16885643581899967,0.05951754600172543,5,0.34134423912759543,0.08762041479349136,0.0,0.0,90.0,11.200019950047134,4.330109700327739,2400,600,50,5,af6deafdc9a5856a7fc6d1588ac1e652e1e2d74819771052a0d3f1345cbd5c81,-0.02839913095240232,-0.027677619275831233,-0.02578916646543039,-0.027349334507314138,-0.02839913095240232,-0.02730381280024452,0.14439677473880638,0.16429449578936522,0.10638655232989094,0.16468189676512276,0.10136155208941566,-0.051279861355665354,0.09131221866350044,0.17349052726903644
R1_m-beba8a023fb1.json,R1,m-beba8a023fb1,r-05cbd60ed1,complete,,88001,142786,transformer,direct,96,1,0.0,silu,8,2,0.13044598662791876,-0.016752841033939835,0.9323137904414315,1.0083056461781523,-0.2716327040852149,0.05611683603911366,5,0.30174492650430873,0.08126669377088547,0.06008594483137131,0.09924797713756561,94.0,14.038779819384217,4.607372300000861,2400,600,50,5,2ef70d4c1ca9bbb1f60fac32525e7d015be1a242af1bca2ae2623273633d3f84,-0.035972196911028265,-0.042830351817077394,-0.0353608960320666,-0.04155480104690801,-0.042830351817077394,-0.03892956145177007,0.16984932164465513,0.18154759179363905,0.11268368589427438,0.17273288736607517,0.09966399679006999,-0.08971978538513166,0.09678435570118944,0.18583286859878073
R1_m-bf98a1814847.json,R1,m-bf98a1814847,r-05cbd60ed1,complete,,88001,48226,gru,shared_branch,64,1,0.0,silu,8,2,0.12228408168309628,-0.0020761758348452506,0.9367728252097406,1.001009374654884,-0.1570956432592283,0.059840439567693804,5,0.34754837780933096,0.115317702293396,0.0,0.0,94.0,5.855984974186867,2.1712940002325922,2400,600,50,5,94f101f4f7be69eaeedd967f0dd082cb7be0b15ed4d53b2770dab15545183f8e,-0.026331571275187038,-0.030299443225723754,-0.027798646678996786,-0.02433466499603809,-0.030299443225723754,-0.027191081543986417,0.14639842662034702,0.16080048849966233,0.1037896561419444,0.16612901494506066,0.10130268453620854,-0.04717338445521639,0.09114839371959968,0.17404870666092936
R1_m-c138d9a31cfd.json,R1,m-c138d9a31cfd,r-05cbd60ed1,complete,,88001,13890,tcn,shared_branch,32,2,0.0,silu,8,2,0.10962695787718875,-0.005016180568578621,0.943566868207888,1.0024799384627585,-0.05342318678076219,0.05469755083799288,5,0.24441912729631232,0.26049908995628357,0.0,0.0,68.0,8.960355049930511,7.429734899895266,2400,600,50,5,eae50d29c4355f9282399b9e2c58c84d33af87081238b38fb6bc5ef296ca2223,-0.03119195637976091,-0.028453255329097704,-0.02718965968182152,-0.03078262780546437,-0.03119195637976091,-0.029404374799036126,0.11319792732920608,0.14441293848049944,0.10137235452623009,0.14026275849180533,0.09612038969792311,0.0133382177414332,0.08404583753564751,0.15254632630632117
R1_m-c40ac8c8a0c3.json,R1,m-c40ac8c8a0c3,r-05cbd60ed1,complete,,88001,82978,mlp,antisymmetric,96,1,0.1,silu,8,2,0.11940114768353735,-0.004323291933485862,0.9383124013811056,1.0021289367923913,-0.14650480191252835,0.05453889940005585,5,0.3463596860101785,0.15123815834522247,0.0,0.0,88.0,12.932420067954808,4.0698146999347955,2400,600,50,5,ea8c1832c202169c40eb572baf1ed66c9960d1ed3194ca5073822283a4713a82,-0.02825805935955028,-0.026286428395052353,-0.026076893910541132,-0.025195538039488596,-0.02825805935955028,-0.02645422992615809,0.1430391264519026,0.1629120926923264,0.09913524361714346,0.16381221416258232,0.09813427559312557,-0.05895248151806831,0.08870253694955874,0.1701605684610499
R1_m-ca64ae709933.json,R1,m-ca64ae709933,r-05cbd60ed1,complete,,88001,73698,gru,antisymmetric,64,2,0.0,silu,8,2,0.11529984631993026,-0.0032511214494335807,0.9405344515533984,1.0015913521872046,-0.07951689548585983,0.057434535679575904,5,0.27081182985007113,0.13453519344329834,0.0,0.0,88.0,10.050480067729948,2.5860957000404596,2400,600,50,5,b20e7def54a8c56f3c5fd59f61fd3cf8352514acfb50fc43ed222662a00f9717,-0.032100394092008155,-0.03644057747491103,-0.033096769648516045,-0.03406346766828938,-0.03644057747491103,-0.03392530222093115,0.1277300379309562,0.15047907614433292,0.10381151418755397,0.14882212032368752,0.10116087531521026,-0.009480537527060396,0.08736345500409977,0.16206504081734519
R1_m-cb8e5da2962c.json,R1,m-cb8e5da2962c,r-05cbd60ed1,complete,,88001,48866,mlp,shared_branch,64,2,0.1,silu,8,2,0.12087841882037793,-0.003832566597701237,0.9374917540931103,1.0018791077706404,-0.20346750677241388,0.05543018232570107,5,0.36714711936090483,0.17609065771102905,0.0,0.0,88.0,10.217229963745922,3.532660699915141,2400,600,50,5,15fbf25b1f8736c239d3d139ee5f699acc498a1ec9c40d9625d569b2cd8b9ffa,-0.031899233897973556,-0.03225276014989831,-0.028924292793563344,-0.03099878564441938,-0.03225276014989831,-0.031018768121463647,0.1492444984401577,0.16481100356012365,0.10108378470929469,0.16665627507506875,0.09710067936015498,-0.07365682304174452,0.08919135338461019,0.17281933435289434
R1_m-d175f14b1019.json,R1,m-d175f14b1019,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.1,silu,8,2,0.12301095379620004,-0.014766469645929203,0.9363013707398002,1.0073234611307087,-0.2791222890412277,0.04832159454539098,5,0.3234358700462494,0.15386223793029785,0.059134144335985184,0.08806496858596802,88.0,10.392989974934608,3.783922199625522,2400,600,50,5,de5c8c9b66324ffb64f58cdf9679f6312b07154b98947b839a4365338794faaa,-0.04148094952482717,-0.03827896015125587,-0.02998808443370682,-0.04345838533003632,-0.04345838533003632,-0.038301594859956545,0.17110305246241603,0.17014181754359994,0.10910462156964489,0.16597004601360205,0.09372620870714617,-0.13181780935988244,0.09043811055064446,0.17695074891217907
R1_m-dac4b7e2cec0.json,R1,m-dac4b7e2cec0,r-05cbd60ed1,complete,,88001,82210,mlp,shared_branch,96,1,0.0,silu,8,2,0.13027444299945037,-0.002532714550861703,0.932489369198606,1.0012498562686758,-0.25538628202465796,0.06595279051757841,5,0.3994295506036252,0.16095517575740814,0.0,0.0,88.0,11.321524926461278,3.8659982001408935,2400,600,50,5,3c075e2cfe677ef2f5c475d451edf892ae579d5698b900eacb7190d3f230414d,-0.016743301197223337,-0.01694713181356078,-0.013469817401741802,-0.01220758093027463,-0.01694713181356078,-0.014841957835700137,0.16614654891522432,0.17182858976076218,0.09541366969866746,0.17828794547537954,0.1066639250678959,-0.04959168824956044,0.09452391144078968,0.18832106138527024
R1_m-dda77a678cfb.json,R1,m-dda77a678cfb,r-05cbd60ed1,complete,,88001,93250,mlp,direct,96,2,0.0,gelu,8,2,0.12369912425793361,-0.015804509528868516,0.9359538157946992,1.0078377013816058,-0.23052542221135308,0.04856631210315876,5,0.3145675411138871,0.14959168434143066,0.0477549284696579,0.08754406869411469,88.0,11.390829982701687,3.831630100030452,2400,600,50,5,fd56696d1f220bd69426ca4a56a9991cb50f39aea7a7fd3deb6fe4962be0bd34,-0.033992810215397684,-0.0309115241046809,-0.030969572615443086,-0.03416933287535606,-0.03416933287535606,-0.03251080995271943,0.17079336417758112,0.1711863980547217,0.11223807101636576,0.15921580352257475,0.09324314472329823,-0.1039654317911625,0.09064518008109776,0.17855027711885407
R1_m-e1046409d059.json,R1,m-e1046409d059,r-05cbd60ed1,complete,,88001,158914,gru,shared_branch,96,2,0.0,gelu,8,2,0.13235562898878653,-0.002562608576684222,0.9313821975941545,1.0012602922426672,-0.18213218089765992,0.0656059703294194,5,0.39332128175805775,0.1015198603272438,0.0,0.0,90.0,11.73440497368574,3.420979800168425,2400,600,50,5,8ceb6f0d3dcc854c082c06f26b749889c911d2a717bb165a990b09a1ef0c4073,-0.021154137670988726,-0.02326152269792825,-0.02120085958316653,-0.021316227951983846,-0.02326152269792825,-0.02173318697601684,0.16596587378197802,0.17357446625460407,0.10791939909359442,0.17561136517581521,0.10368483095554877,-0.033062459238165795,0.09731017958484203,0.18985040788935986
R1_m-e27868141735.json,R1,m-e27868141735,r-05cbd60ed1,complete,,88001,48226,gru,shared_branch,64,1,0.0,gelu,8,2,0.12343282965170847,-0.0016182693857502485,0.9361907672472534,1.0007849263240831,-0.1290231390036689,0.06530894064922588,5,0.3318060620124723,0.12413956969976425,0.0,0.0,88.0,10.332905035465954,3.187414600048214,2400,600,50,5,77fe4928d16af4894eef25e80324daca0b7502fec59931a57056bf2407deb3fe,-0.024105518405432402,-0.029834194644665857,-0.025979097495032466,-0.021830614919412517,-0.029834194644665857,-0.02543735636613581,0.14457180341044823,0.15700349276882825,0.10786056249068825,0.16544552342264396,0.1019753270510458,-0.0223516666263218,0.09364948847327129,0.17319219588613838
R1_m-e8303caeab0f.json,R1,m-e8303caeab0f,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.1,gelu,8,2,0.11727733931403199,-0.0034398337766326837,0.9394579936355436,1.001691596470046,-0.07448331713803169,0.05480078537414068,5,0.28625357303959154,0.1519627720117569,0.0,0.0,88.0,11.631979863159359,4.173846999881789,2400,600,50,5,7ced59778331932f7f094f68301aab9a506bdc7bce02278167b5ac5c308f9636,-0.030719702522758352,-0.02849670705211893,-0.030713784553688228,-0.03161573371059956,-0.03161573371059956,-0.030386481959791267,0.12798367296914387,0.15242253604272216,0.10332543679640885,0.1515551551626168,0.10439872562058927,0.002407639204161427,0.09029681836995887,0.16283802374173334
R1_m-e8de008f020f.json,R1,m-e8de008f020f,r-05cbd60ed1,complete,,88001,75106,tcn,shared_branch,96,1,0.0,gelu,8,2,0.13744545276996253,-0.002734652356785827,0.9286822741329595,1.0013372240657195,-0.23515526613949245,0.07077992342608896,5,0.40961851487184087,0.10943617671728134,0.0,0.0,90.0,12.100784957874565,4.274881799705327,2400,600,50,5,df2d945488e079b7375f3511afa22c01e92bf2704b24d7f3e2fe3b4316557094,-0.015714272510875205,-0.021381281708350963,-0.017293456596633172,-0.016908731488289197,-0.021381281708350963,-0.017824435576037134,0.17680345318680588,0.1686922843912143,0.109475315589826,0.17633126020938789,0.10929552795039894,-0.007377544264419567,0.10337920593356612,0.19378279532502024
R1_m-ede5f80a9065.json,R1,m-ede5f80a9065,r-05cbd60ed1,complete,,88001,20226,gru,shared_branch,32,2,0.1,silu,8,2,0.10728453988717927,-0.004937983169064242,0.9447948396807584,1.0024407497030317,-0.07121015821490229,0.05563758512177919,5,0.2426912407346642,0.20217610895633698,0.0,0.0,88.0,8.108695002738383,2.614878000225872,2400,600,50,5,733e78a97c0fe8cef61c0cb199c3fbc534fe00a57c06426c1d0e9e7fd5d91cf3,-0.030709563202249157,-0.02512749789650437,-0.027003773146133003,-0.031278928393342564,-0.031278928393342564,-0.028529940659557274,0.11152270943217571,0.140788423642499,0.09573361137594538,0.14216044492357346,0.10050205249309818,-0.014501853090152127,0.08149591581841661,0.15037903284682033
R1_m-f57f1f8c2403.json,R1,m-f57f1f8c2403,r-05cbd60ed1,complete,,88001,49250,tcn,direct,64,2,0.0,gelu,8,2,0.12335930411879655,-0.01574099862871039,0.9361049821128569,1.0077990506050836,-0.17109210458773094,0.05234569601235928,5,0.29303199975528077,0.17553551495075226,0.04145336151123047,0.06713354587554932,90.0,10.849400039296595,11.177046899916604,2400,600,50,5,7cd8fe11f6e9f1b5c7b7d3a10eb576f8485819f688e07c5233d6539ad469ba9d,-0.03525258075225324,-0.041899156396404624,-0.04098454257539541,-0.04099592805383789,-0.041899156396404624,-0.03978305194447279,0.15488160998232975,0.1624413352432827,0.11070852545591843,0.1590650918920372,0.10232758314412856,-0.048587985529625954,0.09258401202431062,0.17569836356180885
R1_m-f6e372083c76.json,R1,m-f6e372083c76,r-05cbd60ed1,complete,,88001,29058,transformer,shared_branch,32,2,0.1,silu,8,2,0.10818465563122996,-0.0022601120881386326,0.9443378041237059,1.001108286419294,-0.05712757712857841,0.05993768039395275,5,0.23905114042891795,0.1309376209974289,0.0,0.0,90.0,9.768200013786554,3.4353295997716486,2400,600,50,5,c4d3ac22a854d78e3716a01b44e372b7f9e7737832d0104066825a255ae1b920,-0.02498020736173845,-0.02527866851225835,-0.018404430545001516,-0.024323540906546093,-0.02527866851225835,-0.023246711831386102,0.11622764511283874,0.13473248770722224,0.099263236258109,0.14217239503261647,0.09793934331099344,0.004836586101148499,0.08307035701749066,0.1511141786015172
R1_m-f9b103f48b51.json,R1,m-f9b103f48b51,r-05cbd60ed1,complete,,88001,49250,tcn,direct,64,2,0.1,gelu,8,2,0.12093266527566773,-0.014962773360003557,0.9373888000497974,1.0074168631763385,-0.17747500812842798,0.04828112179726085,5,0.2898270446915294,0.1765858381986618,0.0406973622739315,0.06941834837198257,90.0,11.884190002456307,14.022609199862927,2400,600,50,5,0e2f44b57602fd9dfbd4c27495e62f450faadab3a574f8475358e299353a8b35,-0.034451542869356366,-0.03980732016676192,-0.03928377511792047,-0.04006600051350828,-0.04006600051350828,-0.03840215966688676,0.1520305141607104,0.16151387378039642,0.10967685538050483,0.15525573212793659,0.10070116923662113,-0.05761106729327821,0.0903137044997879,0.1727165444616566
R1_m-fbeeb2c140dc.json,R1,m-fbeeb2c140dc,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.0,gelu,8,2,0.126899895091639,-0.010966977896765196,0.9342262896570753,1.0054328724135937,-0.25442640738952393,0.05210721133346652,5,0.3081273263013245,0.17217646539211273,0.05968502536416054,0.09834930300712585,68.0,12.07854514941573,4.019290399970487,2400,600,50,5,12493155a49703dfbd5e83f1cdb1d2f5570a3dda274fc4a17072b35fea5cb1cf,-0.04152483882761393,-0.0379984891074554,-0.02994137234485672,-0.04064969574018584,-0.04152483882761393,-0.037528599005027974,0.17472342134435717,0.17555692516323057,0.11047599890596849,0.16484016724801093,0.096041974321925,-0.10504954938028448,0.09523525255861895,0.17903237892111207
