file,rung,candidate_id,recipe_id,status,error,model_seed,parameter_count,encoder,paired_head,width,depth,dropout,activation,action_dim,max_actions,overall_improvement,h4_improvement,overall_nrmse,h4_nrmse,worst_condition_improvement,worst_network_improvement,groupcv_folds,action_permutation_degradation,effective_rank_fraction,equal_action_max_abs,swap_antisymmetry_max_abs,peak_vram_mib,p95_batch1_ms,wall_seconds,train_rows,tune_rows,n_train_clusters,n_folds_recorded,model_sha256,corr_mcar,corr_burst,corr_spatial,corr_mnar,corr_min,corr_mean,cond_demand_shock,cond_emergency_vehicle,cond_lane_closure,cond_normal,cond_packet_loss,cond_sensor_delay_noise,net_cologne8,net_moscow,F0_structural,F1_h4_ge_0.05,F2_overall_ge_0.10,F3_permutation_ge_0.05,F5proxy_corruption_pos,F7_resources
R1_m-dac4b7e2cec0.json,R1,m-dac4b7e2cec0,r-05cbd60ed1,complete,,88001,82210,mlp,shared_branch,96,1,0.0,silu,8,2,0.1302744429994503,-0.0025327145508617,0.932489369198606,1.0012498562686758,-0.2553862820246579,0.0659527905175784,5,0.3994295506036252,0.1609551757574081,0.0,0.0,88.0,11.321524926461278,3.8659982001408935,2400,600,50,5,3c075e2cfe677ef2f5c475d451edf892ae579d5698b900eacb7190d3f230414d,-0.0167433011972233,-0.0169471318135607,-0.0134698174017418,-0.0122075809302746,-0.0169471318135607,-0.0148419578357001,0.1661465489152243,0.1718285897607621,0.0954136696986674,0.1782879454753795,0.1066639250678959,-0.0495916882495604,0.0945239114407896,0.1883210613852702,True,False,True,True,False,True
R1_m-dda77a678cfb.json,R1,m-dda77a678cfb,r-05cbd60ed1,complete,,88001,93250,mlp,direct,96,2,0.0,gelu,8,2,0.1236991242579336,-0.0158045095288685,0.9359538157946992,1.0078377013816058,-0.230525422211353,0.0485663121031587,5,0.3145675411138871,0.1495916843414306,0.0477549284696579,0.0875440686941146,88.0,11.390829982701687,3.831630100030452,2400,600,50,5,fd56696d1f220bd69426ca4a56a9991cb50f39aea7a7fd3deb6fe4962be0bd34,-0.0339928102153976,-0.0309115241046809,-0.030969572615443,-0.034169332875356,-0.034169332875356,-0.0325108099527194,0.1707933641775811,0.1711863980547217,0.1122380710163657,0.1592158035225747,0.0932431447232982,-0.1039654317911625,0.0906451800810977,0.178550277118854,False,False,True,True,False,True
R1_m-e1046409d059.json,R1,m-e1046409d059,r-05cbd60ed1,complete,,88001,158914,gru,shared_branch,96,2,0.0,gelu,8,2,0.1323556289887865,-0.0025626085766842,0.9313821975941544,1.0012602922426672,-0.1821321808976599,0.0656059703294194,5,0.3933212817580577,0.1015198603272438,0.0,0.0,90.0,11.73440497368574,3.420979800168425,2400,600,50,5,8ceb6f0d3dcc854c082c06f26b749889c911d2a717bb165a990b09a1ef0c4073,-0.0211541376709887,-0.0232615226979282,-0.0212008595831665,-0.0213162279519838,-0.0232615226979282,-0.0217331869760168,0.165965873781978,0.173574466254604,0.1079193990935944,0.1756113651758152,0.1036848309555487,-0.0330624592381657,0.097310179584842,0.1898504078893598,True,False,True,True,False,True
R1_m-e27868141735.json,R1,m-e27868141735,r-05cbd60ed1,complete,,88001,48226,gru,shared_branch,64,1,0.0,gelu,8,2,0.1234328296517084,-0.0016182693857502,0.9361907672472534,1.0007849263240831,-0.1290231390036689,0.0653089406492258,5,0.3318060620124723,0.1241395696997642,0.0,0.0,88.0,10.332905035465954,3.187414600048214,2400,600,50,5,77fe4928d16af4894eef25e80324daca0b7502fec59931a57056bf2407deb3fe,-0.0241055184054324,-0.0298341946446658,-0.0259790974950324,-0.0218306149194125,-0.0298341946446658,-0.0254373563661358,0.1445718034104482,0.1570034927688282,0.1078605624906882,0.1654455234226439,0.1019753270510458,-0.0223516666263218,0.0936494884732712,0.1731921958861383,True,False,True,True,False,True
R1_m-e8303caeab0f.json,R1,m-e8303caeab0f,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.1,gelu,8,2,0.1172773393140319,-0.0034398337766326,0.9394579936355436,1.001691596470046,-0.0744833171380316,0.0548007853741406,5,0.2862535730395915,0.1519627720117569,0.0,0.0,88.0,11.63197986315936,4.173846999881789,2400,600,50,5,7ced59778331932f7f094f68301aab9a506bdc7bce02278167b5ac5c308f9636,-0.0307197025227583,-0.0284967070521189,-0.0307137845536882,-0.0316157337105995,-0.0316157337105995,-0.0303864819597912,0.1279836729691438,0.1524225360427221,0.1033254367964088,0.1515551551626168,0.1043987256205892,0.0024076392041614,0.0902968183699588,0.1628380237417333,True,False,True,True,False,True
R1_m-e8de008f020f.json,R1,m-e8de008f020f,r-05cbd60ed1,complete,,88001,75106,tcn,shared_branch,96,1,0.0,gelu,8,2,0.1374454527699625,-0.0027346523567858,0.9286822741329596,1.0013372240657197,-0.2351552661394924,0.0707799234260889,5,0.4096185148718408,0.1094361767172813,0.0,0.0,90.0,12.100784957874565,4.274881799705327,2400,600,50,5,df2d945488e079b7375f3511afa22c01e92bf2704b24d7f3e2fe3b4316557094,-0.0157142725108752,-0.0213812817083509,-0.0172934565966331,-0.0169087314882891,-0.0213812817083509,-0.0178244355760371,0.1768034531868058,0.1686922843912143,0.109475315589826,0.1763312602093878,0.1092955279503989,-0.0073775442644195,0.1033792059335661,0.1937827953250202,True,False,True,True,False,True
R1_m-ede5f80a9065.json,R1,m-ede5f80a9065,r-05cbd60ed1,complete,,88001,20226,gru,shared_branch,32,2,0.1,silu,8,2,0.1072845398871792,-0.0049379831690642,0.9447948396807584,1.0024407497030317,-0.0712101582149022,0.0556375851217791,5,0.2426912407346642,0.2021761089563369,0.0,0.0,88.0,8.108695002738383,2.614878000225872,2400,600,50,5,733e78a97c0fe8cef61c0cb199c3fbc534fe00a57c06426c1d0e9e7fd5d91cf3,-0.0307095632022491,-0.0251274978965043,-0.027003773146133,-0.0312789283933425,-0.0312789283933425,-0.0285299406595572,0.1115227094321757,0.140788423642499,0.0957336113759453,0.1421604449235734,0.1005020524930981,-0.0145018530901521,0.0814959158184166,0.1503790328468203,True,False,True,True,False,True
R1_m-f57f1f8c2403.json,R1,m-f57f1f8c2403,r-05cbd60ed1,complete,,88001,49250,tcn,direct,64,2,0.0,gelu,8,2,0.1233593041187965,-0.0157409986287103,0.9361049821128568,1.0077990506050836,-0.1710921045877309,0.0523456960123592,5,0.2930319997552807,0.1755355149507522,0.0414533615112304,0.0671335458755493,90.0,10.849400039296595,11.177046899916604,2400,600,50,5,7cd8fe11f6e9f1b5c7b7d3a10eb576f8485819f688e07c5233d6539ad469ba9d,-0.0352525807522532,-0.0418991563964046,-0.0409845425753954,-0.0409959280538378,-0.0418991563964046,-0.0397830519444727,0.1548816099823297,0.1624413352432827,0.1107085254559184,0.1590650918920372,0.1023275831441285,-0.0485879855296259,0.0925840120243106,0.1756983635618088,False,False,True,True,False,True
R1_m-f6e372083c76.json,R1,m-f6e372083c76,r-05cbd60ed1,complete,,88001,29058,transformer,shared_branch,32,2,0.1,silu,8,2,0.1081846556312299,-0.0022601120881386,0.944337804123706,1.001108286419294,-0.0571275771285784,0.0599376803939527,5,0.2390511404289179,0.1309376209974289,0.0,0.0,90.0,9.768200013786554,3.4353295997716486,2400,600,50,5,c4d3ac22a854d78e3716a01b44e372b7f9e7737832d0104066825a255ae1b920,-0.0249802073617384,-0.0252786685122583,-0.0184044305450015,-0.024323540906546,-0.0252786685122583,-0.0232467118313861,0.1162276451128387,0.1347324877072222,0.099263236258109,0.1421723950326164,0.0979393433109934,0.0048365861011484,0.0830703570174906,0.1511141786015172,True,False,True,True,False,True
R1_m-f9b103f48b51.json,R1,m-f9b103f48b51,r-05cbd60ed1,complete,,88001,49250,tcn,direct,64,2,0.1,gelu,8,2,0.1209326652756677,-0.0149627733600035,0.9373888000497974,1.0074168631763385,-0.1774750081284279,0.0482811217972608,5,0.2898270446915294,0.1765858381986618,0.0406973622739315,0.0694183483719825,90.0,11.884190002456307,14.022609199862927,2400,600,50,5,0e2f44b57602fd9dfbd4c27495e62f450faadab3a574f8475358e299353a8b35,-0.0344515428693563,-0.0398073201667619,-0.0392837751179204,-0.0400660005135082,-0.0400660005135082,-0.0384021596668867,0.1520305141607104,0.1615138737803964,0.1096768553805048,0.1552557321279365,0.1007011692366211,-0.0576110672932782,0.0903137044997879,0.1727165444616566,False,False,True,True,False,True
R1_m-fbeeb2c140dc.json,R1,m-fbeeb2c140dc,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.0,gelu,8,2,0.126899895091639,-0.0109669778967651,0.9342262896570752,1.0054328724135937,-0.2544264073895239,0.0521072113334665,5,0.3081273263013245,0.1721764653921127,0.0596850253641605,0.0983493030071258,68.0,12.07854514941573,4.019290399970487,2400,600,50,5,12493155a49703dfbd5e83f1cdb1d2f5570a3dda274fc4a17072b35fea5cb1cf,-0.0415248388276139,-0.0379984891074554,-0.0299413723448567,-0.0406496957401858,-0.0415248388276139,-0.0375285990050279,0.1747234213443571,0.1755569251632305,0.1104759989059684,0.1648401672480109,0.096041974321925,-0.1050495493802844,0.0952352525586189,0.179032378921112,False,False,True,True,False,True
R2_m-023c6568a5dc.json,R2,m-023c6568a5dc,r-05cbd60ed1,complete,,88001,48738,gru,antisymmetric,64,1,0.1,silu,8,2,0.1580659889944984,0.0035105255627999,0.917498212179814,0.9982296371651778,-0.1568439036241531,0.0752598583579647,5,0.4270061535823171,0.087779700756073,0.0,0.0,88.0,14.41841509658843,6.573726500151679,2400,600,50,5,cfd0498b211ce32cf56d90c2e2a0bd24cf00eb33a37d3d0929e31c53957562ea,-0.0114446099224447,-0.0101398987171983,-0.0102561699402494,-0.0107968668708962,-0.0114446099224447,-0.0106593863626971,0.1935287689918758,0.191907212891843,0.1308276508598935,0.1920064295470564,0.1242884810594294,0.0545792960024074,0.1106242541833883,0.2349529250647347,True,False,True,True,False,True
R2_m-1d3d20efeb7e.json,R2,m-1d3d20efeb7e,r-05cbd60ed1,complete,,88001,29314,transformer,antisymmetric,32,2,0.0,silu,8,2,0.1495974326367024,-0.000463821482677,0.9221243935163216,1.0002249747670189,-0.2063185006694117,0.0809405664377674,5,0.3925850009795734,0.1376754641532898,0.0,0.0,90.0,15.013765019830316,8.564970700070262,2400,600,50,5,0bbd32a2a977d645a4e7c553ac01fd2d0e0ac606049f7b1cf62951ba4040f48f,-0.0059655961072329,-0.012428750075399,-0.0096219263526053,-0.0119849782177041,-0.012428750075399,-0.0100003126882353,0.1717462370650183,0.1936367062350698,0.1241794990286969,0.1888981242774781,0.1212421815697952,0.0313735498103035,0.105547473493601,0.2211123518767969,True,False,True,True,False,True
R2_m-31d1827937ce.json,R2,m-31d1827937ce,r-05cbd60ed1,complete,,88001,18690,transformer,antisymmetric,32,1,0.1,gelu,8,2,0.1517694334712319,-0.0001291920660893,0.9209464069007012,1.0000589726603624,-0.1958871739942396,0.0871286828498868,5,0.3863099557103541,0.136909082531929,0.0,0.0,88.0,8.998914982657878,6.094425700139254,2400,600,50,5,2b565ac09603a9f192c6fe2528fa106471dcb43ba8431d3d555f2b04da0e8020,-0.0074409691154491,-0.0139020394910822,-0.0091318228905612,-0.0119041216518709,-0.0139020394910822,-0.0105947382872408,0.1722569837910315,0.1908523489799808,0.1271123497571349,0.1931818561069184,0.1246291100610912,0.0418379839072119,0.10905411988154,0.2219458803731946,True,False,True,True,False,True
R2_m-370cab3d4b82.json,R2,m-370cab3d4b82,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.1,silu,8,2,0.1675407487124335,0.0031029979915802,0.9123295573641018,0.9984287876813512,-0.1664341953940074,0.0770221275370675,5,0.4502724013479698,0.0981131196022033,0.0,0.0,88.0,11.485845095012335,7.385823199991137,2400,600,50,5,4105152d3c49c10200cfa207b7c91a6d1e4ad99aeea222b3ed79ddde1fe71555,-0.0166512641471094,-0.0205603658978019,-0.0137067987951717,-0.0205652302783767,-0.0205652302783767,-0.017870914779615,0.205668349691082,0.2005562789681613,0.1395746777258081,0.1953878449723436,0.1297494171061793,0.0890723856120369,0.1237581161951637,0.2387228793540138,True,False,True,True,False,True
R2_m-37ecfeb87e50.json,R2,m-37ecfeb87e50,r-05cbd60ed1,complete,,88001,49378,mlp,antisymmetric,64,2,0.0,silu,8,2,0.1600269225711993,0.003628779716388,0.9164281318781826,0.9981508384903032,-0.1357022126447642,0.0793407432093612,5,0.4218014779146911,0.1240511983633041,0.0,0.0,88.0,10.737085063010452,6.897862799931318,2400,600,50,5,68919b59a2f3982a5dc6b1cecabcefa8d436f60a48776e5cd1a983e293c2b96f,-0.0220052680366493,-0.0208162725105236,-0.0131714287867086,-0.0209949633415873,-0.0220052680366493,-0.0192469831688672,0.2016403115784817,0.1948795988302194,0.1289313025862052,0.1830743649170746,0.1278096971157376,0.0736104946703346,0.1134998967404512,0.2348433656800011,True,False,True,True,False,True
R2_m-393f58cc75db.json,R2,m-393f58cc75db,r-05cbd60ed1,complete,,88001,29058,transformer,shared_branch,32,2,0.0,gelu,8,2,0.1615233689575516,-0.0021801704238185,0.9156554264320628,1.001068866318819,-0.2031944571903479,0.0999889142061708,5,0.4372015125917373,0.1229536607861518,0.0,0.0,90.0,13.227894937153906,8.798264600103721,2400,600,50,5,1d6d2449e284c367eb2a7676f329a1922f8de75fcb13d12fcace07fe270d0cd0,-0.0177319448086881,-0.023672387728495,-0.0208589113107866,-0.0193689028268297,-0.023672387728495,-0.0204080366686998,0.1965138755827665,0.1958519818455107,0.1340603413463748,0.202045452325018,0.1162434029026542,0.0609210887695744,0.119079357806582,0.2307931824272013,True,False,True,True,False,True
R2_m-39a8d671864f.json,R2,m-39a8d671864f,r-05cbd60ed1,complete,,88001,29058,transformer,shared_branch,32,2,0.1,gelu,8,2,0.1529777668058498,-0.0028231495054487,0.920311280903085,1.0013916340490934,-0.2379723540750371,0.0950558824249203,5,0.4298670688544936,0.1122334823012352,0.0,0.0,90.0,12.782245094422253,9.143573499983177,2400,600,50,5,bc14e3e16b91ba0eb537e77edab6bb9ba216e3d8e7dcadaee6618b3ac4d8906b,-0.0169810158747072,-0.0216089805030186,-0.01637730420768,-0.0190464373370029,-0.0216089805030186,-0.0185034344806022,0.1852661592843914,0.1920994898787121,0.1257421430698003,0.1966204819537284,0.1112806242471102,0.0273790994775401,0.1093452358349017,0.224270946764973,True,False,True,True,False,True
R2_m-49b072af5e16.json,R2,m-49b072af5e16,r-05cbd60ed1,complete,,88001,107746,transformer,antisymmetric,64,2,0.1,gelu,8,2,0.1709019359132816,0.0001462574188633,0.9104341847163508,0.999906808797346,-0.0945165606959033,0.0752528202168596,5,0.4615870685646487,0.0678923428058624,0.0,0.0,94.0,12.695520010311157,8.892024299828336,2400,600,50,5,b7df869d1737ecf5494b0c95b80a9cb322e165d20a5be08c43ac7e83b747637d,-0.0139290646109448,-0.0172058345893051,-0.0156881922788199,-0.017465526159287,-0.017465526159287,-0.0160721544095892,0.2120372172365785,0.2006666257220646,0.1378232931658871,0.1974472250426701,0.1321519096804262,0.1265290273851979,0.1216777749095762,0.2507148583192854,True,False,True,True,False,True
R2_m-5fc94eb7da8d.json,R2,m-5fc94eb7da8d,r-05cbd60ed1,complete,,88001,29314,transformer,antisymmetric,32,2,0.1,gelu,8,2,0.1493107307091865,-0.0010810449294853,0.9222950475319976,1.0005333784181896,-0.249040229178912,0.0874041771140542,5,0.4009670465805944,0.124190017580986,0.0,0.0,90.0,13.352220132946968,8.897012499859557,2400,600,50,5,eb9eb3f5685c058692f4196fb355a5660987217bca7ad7533a9af86ba0ebe96d,-0.0071610777001926,-0.0125841659085088,-0.009951958357147,-0.0131181785820542,-0.0131181785820542,-0.0107038451369756,0.1759362464151035,0.1935759942972644,0.1234777961077435,0.1895693773084272,0.1161901783574281,0.0228982717916879,0.1069501658861393,0.2184665859476729,True,False,True,True,False,True
R2_m-6d253ca36751.json,R2,m-6d253ca36751,r-05cbd60ed1,complete,,88001,17442,mlp,antisymmetric,32,1,0.0,gelu,8,2,0.1568218233049667,0.0003369449325936,0.9181962338898996,0.9998215321732996,-0.1425589882217359,0.072303125270727,5,0.388259929901673,0.175244390964508,0.0,0.0,86.0,9.553539869375529,5.321005599806085,2400,600,50,5,2f51380283ffb63e7d1e376c4038b51f5502b0f503d636594f40f2f8b2cf795b,-0.0104186784339754,-0.0096118622403229,-0.0156131441671354,-0.0123813373379957,-0.0156131441671354,-0.0120062555448574,0.1955747899957993,0.187532554682481,0.1279512561840644,0.189652295000321,0.1281464602527069,0.038196583084089,0.1178350521983891,0.220212461739332,True,False,True,True,False,True
R2_m-8702027339db.json,R2,m-8702027339db,r-05cbd60ed1,complete,,88001,103810,gru,antisymmetric,96,1,0.1,silu,8,2,0.1680212246687004,0.0036608939326136,0.9120674708917368,0.9981467843731686,-0.1315685123584404,0.0731590193210935,5,0.4536190173419381,0.0636931955814361,0.0,0.0,90.0,11.61633002338931,6.490669900318608,2400,600,50,5,e78057996515f40d9d9cad1170d51414f353ba83fe049d783150472033813697,-0.0119625475383216,-0.012220900850012,-0.0146679439864989,-0.0182770930670055,-0.0182770930670055,-0.0142821213604595,0.2094410634357499,0.2014449895359284,0.1386169523827479,0.1889699333479563,0.1342834434499553,0.0949237041902754,0.1187705798699313,0.2469280532600649,True,False,True,True,False,True
R2_m-9a27c224c2fa.json,R2,m-9a27c224c2fa,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,silu,8,2,0.1396761847516798,0.000228635777903,0.9274465970213998,0.9998804071165828,-0.1512138059616437,0.0679091628620603,5,0.3448042638528911,0.1602994352579116,0.0,0.0,88.0,13.450830010697238,7.058201799867675,2400,600,50,5,f2ebee10488f0393bc13ef4ffe9d3a57572a7762e20cdbb36fedfdfff38ae358,-0.0114673539458514,-0.008191554515988,-0.0091608281045649,-0.0096037556662942,-0.0114673539458514,-0.0096058730581746,0.1563412259483894,0.1769084757271155,0.1127884099279717,0.1817217110753725,0.1281194709649722,0.003048060777495,0.0984176841655968,0.2066963542775812,True,False,True,True,False,True
R2_m-aba04b6fcb8d.json,R2,m-aba04b6fcb8d,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.1,silu,8,2,0.1647054221646683,0.0010942627225781,0.9138367971339836,0.9994406444806232,-0.1148028325737604,0.0721586876688181,5,0.4431522623321023,0.0771208330988884,0.0,0.0,92.0,12.036875076591969,8.444447899935767,2400,600,50,5,0ab6a9efb57bd59ee56cbbced218834d0a4c7951275ea538998467c799ab567c,-0.0091857575084595,-0.0105818731314584,-0.0140347202823998,-0.0132312516632213,-0.0140347202823998,-0.0117584006463847,0.2043967360357663,0.1973315216541195,0.1330683899561974,0.1934655106309696,0.1303740070819271,0.095394791906157,0.1154705781691202,0.2445222719826544,True,False,True,True,False,True
R2_m-ada97bb3738a.json,R2,m-ada97bb3738a,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,gelu,8,2,0.141823591964259,-0.0007652448703885,0.9262893001063236,1.000375643044886,-0.1512335042355375,0.0706112981685771,5,0.3506109868902048,0.155265673995018,0.0,0.0,88.0,10.66039998549968,6.31241190014407,2400,600,50,5,b5e3efc5b819bf3075ebdd9e5eb6d988cdd12c0b4f112c8404aeb6c114563d4d,-0.0121932772037114,-0.0087617075948158,-0.0099985477338053,-0.0110459048658069,-0.0121932772037114,-0.0104998593495349,0.1607599273263975,0.1776311744474826,0.1143221928772424,0.1834890740884138,0.1279950263177188,0.0130929583927746,0.1007497304781786,0.2089519971532099,True,False,True,True,False,True
R2_m-b3a8b1c508b4.json,R2,m-b3a8b1c508b4,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.0,silu,8,2,0.1725262764004416,0.0015458073493576,0.9095962838890586,0.9992049873878884,-0.1502150111611522,0.0795931212150551,5,0.4587136616830792,0.0988513305783271,0.0,0.0,88.0,13.36176499025896,6.955259499838576,2400,600,50,5,647fc6dcfc7c8190b7c0500ecf0ea77b68f77ffd6fdc8d08cce8b4a8476d500d,-0.0134884846049385,-0.020793128782228,-0.018574958317632,-0.0214164641916592,-0.0214164641916592,-0.0185682589741144,0.2136243571763159,0.2038393250652391,0.1442612225766275,0.1978874116801537,0.1303110464520974,0.1059963333035423,0.1319576332280869,0.2391108729881572,True,False,True,True,False,True
R2_m-bab63fe33ce4.json,R2,m-bab63fe33ce4,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.0,silu,8,2,0.1697758889230727,0.0007774744314513,0.9110540991291268,0.9995928124209538,-0.1001049101450028,0.0727327984823603,5,0.4581441890770607,0.0793679058551788,0.0,0.0,90.0,12.15335007291287,7.304898100206628,2400,600,50,5,6246dc52a3a3b6f9da24bbda6246fc6af37dda498a22d6dfce49147e8a54e5f8,-0.0087923998641294,-0.0109217407049104,-0.0133114547340651,-0.0133615811168608,-0.0133615811168608,-0.0115967941049914,0.2128891215698776,0.1996891734906786,0.1373685614936708,0.1989798921213361,0.1295551879006932,0.1123008492721498,0.1225683839105422,0.2466895554163337,True,False,True,True,False,True
R2_m-c138d9a31cfd.json,R2,m-c138d9a31cfd,r-05cbd60ed1,complete,,88001,13890,tcn,shared_branch,32,2,0.0,silu,8,2,0.152530474735686,-0.0076459809015599,0.920529339379397,1.003798242716804,-0.1869399836330021,0.0703345725074074,5,0.4030626344151,0.2046992778778076,0.0,0.0,88.0,15.99688505521044,20.003987799864262,2400,600,50,5,61f640ff9f91c7b372e1c80ff8df176df74f289e1660f93b74d8bd3fbacea35d,-0.011633137013874,-0.0142660146089281,-0.0226654258083573,-0.0185635582162593,-0.0226654258083573,-0.0167820339118547,0.1817434362691258,0.2002110757033785,0.1280925561258823,0.1802535359735714,0.1136806335415722,0.0564967777223894,0.1097497787398393,0.2218963843203049,True,False,True,True,False,True
R2_m-ca64ae709933.json,R2,m-ca64ae709933,r-05cbd60ed1,complete,,88001,73698,gru,antisymmetric,64,2,0.0,silu,8,2,0.1610848257667636,0.0033007284530407,0.9158076127398708,0.9983280186770372,-0.1294276114228965,0.0828616018201757,5,0.4204718125577016,0.10177593678236,0.0,0.0,88.0,12.445724860299372,7.731139299925417,2400,600,50,5,cbe0b5e9eeaf6934daab5ee999da5881ea030f5004443afddffe69a8f069d35f,-0.0199282775413149,-0.0105274342888723,-0.0181297794554684,-0.0185488080117024,-0.0199282775413149,-0.0167835748243395,0.1991236222827247,0.1946781728893676,0.1365051564819503,0.1916457826335557,0.1284887961342288,0.0530876511498038,0.1115026550378913,0.2406477055214657,True,False,True,True,False,True
R2_m-e27868141735.json,R2,m-e27868141735,r-05cbd60ed1,complete,,88001,48226,gru,shared_branch,64,1,0.0,gelu,8,2,0.1769400654570006,0.0005352340703677,0.9071599561392144,0.9997227915899356,-0.1291286261868613,0.0958799992721501,5,0.4672053626753357,0.1029016301035881,0.0,0.0,88.0,10.031069931574164,6.498134200461209,2400,600,50,5,70e1f802ec00f9b2ee4de62ca93891c0ec79de1d969a2ce8db9b8251641d3d7a,-0.013670766603087,-0.0058553505725664,-0.0073548692875651,-0.0101222068463655,-0.013670766603087,-0.009250798327396,0.2275432121974472,0.1989966247900802,0.1432884061020626,0.2059455472159125,0.1292602874802749,0.1113658472897541,0.1387705345061553,0.2381165948390521,True,False,True,True,False,True
R2_m-e8303caeab0f.json,R2,m-e8303caeab0f,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.1,gelu,8,2,0.1741532751883134,0.0029052284530099,0.9087023789020048,0.9985230384302768,-0.1698287268246237,0.0886241236652809,5,0.4666403576840073,0.1042500734329223,0.0,0.0,88.0,12.652049923781306,7.710816300241277,2400,600,50,5,21505f4df6c327595756ce1f677db22abc2bfe0a689a8c9f81d914cfcab3d745,-0.020243572884256,-0.023968065754653,-0.0194175620274983,-0.0250715790005497,-0.0250715790005497,-0.0221751949167393,0.2172996002017146,0.2025741986063972,0.1407687699768923,0.2018114413129946,0.1315244391477646,0.1109129151610454,0.133825186383462,0.2399621769203107,True,False,True,True,False,True
R2_m-ede5f80a9065.json,R2,m-ede5f80a9065,r-05cbd60ed1,complete,,88001,20226,gru,shared_branch,32,2,0.1,silu,8,2,0.1428018730227122,0.0006471888623859,0.9257774409856372,0.9996671532908998,-0.180016323752796,0.0750904069400711,5,0.3788513473968991,0.1492332220077514,0.0,0.0,88.0,10.966499859932808,5.794724700273946,2400,600,50,5,e4adee8c2d8b4664e2364759d7f91ae8e1e0c0577ea41c4ab2433c6ff93e129c,-0.0135371260992358,-0.0113055234308039,-0.0127590667075758,-0.0123674896883414,-0.0135371260992358,-0.0124923014814892,0.1602498472167504,0.1787177655323298,0.116317376496708,0.1873543552245976,0.1299643657611116,0.0023418178399976,0.0976420486829757,0.2154293779348349,True,False,True,True,False,True
R2_m-f6e372083c76.json,R2,m-f6e372083c76,r-05cbd60ed1,complete,,88001,29058,transformer,shared_branch,32,2,0.1,silu,8,2,0.1496172611866708,-0.0014563128534547,0.9221352192533814,1.000711756881548,-0.2593425148400021,0.0857285098405865,5,0.4149745610356534,0.1035928055644035,0.0,0.0,90.0,13.290135143324733,9.074040499981493,2400,600,50,5,0fc26f760e13e08c443887a2de04746d4e544a7d5bb7fa3b719948b544659828,-0.0144713765228903,-0.0159072151081069,-0.0126390286124633,-0.0138936795732445,-0.0159072151081069,-0.0142278249541762,0.1749740091087153,0.1900105325213053,0.1240019484988655,0.19343991980772,0.1161610889298863,0.0217163545103965,0.1053981546628772,0.221785086510157,True,False,True,True,False,True
