network,condition,method,n,mean_waiting_time_s_mean,mean_waiting_time_s_ci_low,mean_waiting_time_s_ci_high,mean_stopped_vehicles_mean,mean_stopped_vehicles_ci_low,mean_stopped_vehicles_ci_high,mean_speed_m_s_mean,mean_speed_m_s_ci_low,mean_speed_m_s_ci_high,mean_travel_time_s_mean,mean_travel_time_s_ci_low,mean_travel_time_s_ci_high,p95_vehicle_waiting_time_s_mean,p95_vehicle_waiting_time_s_ci_low,p95_vehicle_waiting_time_s_ci_high,max_vehicle_waiting_time_s_mean,max_vehicle_waiting_time_s_ci_low,max_vehicle_waiting_time_s_ci_high,p95_network_queue_mean,p95_network_queue_ci_low,p95_network_queue_ci_high,max_network_queue_mean,max_network_queue_ci_low,max_network_queue_ci_high,throughput_vehicles_mean,throughput_vehicles_ci_low,throughput_vehicles_ci_high,departed_vehicles_mean,departed_vehicles_ci_low,departed_vehicles_ci_high,stops_per_departed_vehicle_mean,stops_per_departed_vehicle_ci_low,stops_per_departed_vehicle_ci_high,co2_g_mean,co2_g_ci_low,co2_g_ci_high,nox_g_mean,nox_g_ci_low,nox_g_ci_high,fuel_g_mean,fuel_g_ci_low,fuel_g_ci_high,signal_queue_jain_fairness_mean,signal_queue_jain_fairness_ci_low,signal_queue_jain_fairness_ci_high,worst_signal_mean_queue_mean,worst_signal_mean_queue_ci_low,worst_signal_mean_queue_ci_high,emergency_waiting_time_s_mean,emergency_waiting_time_s_ci_low,emergency_waiting_time_s_ci_high,mean_emergency_travel_time_s_mean,mean_emergency_travel_time_s_ci_low,mean_emergency_travel_time_s_ci_high,teleports_mean,teleports_ci_low,teleports_ci_high,emergency_stops_mean,emergency_stops_ci_low,emergency_stops_ci_high,collisions_mean,collisions_ci_low,collisions_ci_high,hard_braking_vehicle_steps_mean,hard_braking_vehicle_steps_ci_low,hard_braking_vehicle_steps_ci_high,ttc_below_1_5_vehicle_samples_mean,ttc_below_1_5_vehicle_samples_ci_low,ttc_below_1_5_vehicle_samples_ci_high,ttc_valid_samples_mean,ttc_valid_samples_ci_low,ttc_valid_samples_ci_high,minimum_green_violations_mean,minimum_green_violations_ci_low,minimum_green_violations_ci_high,unsafe_transition_violations_mean,unsafe_transition_violations_ci_low,unsafe_transition_violations_ci_high,switches_per_signal_hour_mean,switches_per_signal_hour_ci_low,switches_per_signal_hour_ci_high,llm_call_rate_mean,llm_call_rate_ci_low,llm_call_rate_ci_high,proposal_disagreement_rate_mean,proposal_disagreement_rate_ci_low,proposal_disagreement_rate_ci_high,override_accept_rate_mean,override_accept_rate_ci_low,override_accept_rate_ci_high,fallback_rate_mean,fallback_rate_ci_low,fallback_rate_ci_high,controller_latency_p50_s_mean,controller_latency_p50_s_ci_low,controller_latency_p50_s_ci_high,controller_latency_p95_s_mean,controller_latency_p95_s_ci_low,controller_latency_p95_s_ci_high,controller_latency_p99_s_mean,controller_latency_p99_s_ci_low,controller_latency_p99_s_ci_high,llm_lookup_latency_p50_s_mean,llm_lookup_latency_p50_s_ci_low,llm_lookup_latency_p50_s_ci_high,llm_lookup_latency_p95_s_mean,llm_lookup_latency_p95_s_ci_low,llm_lookup_latency_p95_s_ci_high,llm_lookup_latency_p99_s_mean,llm_lookup_latency_p99_s_ci_low,llm_lookup_latency_p99_s_ci_high,estimated_controller_energy_wh_mean,estimated_controller_energy_wh_ci_low,estimated_controller_energy_wh_ci_high,peak_process_rss_mb_mean,peak_process_rss_mb_ci_low,peak_process_rss_mb_ci_high,wall_time_s_mean,wall_time_s_ci_low,wall_time_s_ci_high,ttc_below_1_5_pooled_rate,co2_g_per_departed_vehicle,nox_g_per_departed_vehicle,fuel_g_per_departed_vehicle
ingolstadt21,normal,ergs_no_shield,20,13.74056502445247,12.139177822871742,15.5302513043037,124.29729166666671,115.98492708333335,133.37438020833332,6.634850433118582,6.4664522691550514,6.789379950399316,301.95860681328725,295.2807349212809,309.048948989801,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.13499999999998,106.93249999999996,130.1,121.7,139.6,3962.95,3946.5,3977.65,4273.9,4269.0,4277.35,2.3868439264359544,2.333025859578291,2.445290277694476,2272476.677758397,2220146.109507008,2330791.15880707,848.513101487034,827.0249608249061,872.458160502599,736416.3903256437,719579.2100856169,755258.5585207196,0.5137993272177389,0.501680967310423,0.5257710807717034,13.333541666666667,12.734166666666667,13.96208333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.6,9.9,0.0,0.0,0.0,107.1,98.5,116.5,1.1,0.6,1.65,2967.6,2895.44875,3046.2,18082.3,17884.85,18284.0,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.35952380952381,75.85714285714286,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0011715924949385226,0.0011348873075621667,0.0012128007388673722,0.0020365035103168333,0.0019860086814733223,0.002089712951077672,0.0023252955508651202,0.0022552599913076843,0.002411025649438668,1.703500747680664e-05,1.5810003969818353e-05,1.8230146961286656e-05,0.0001321819960139692,0.00012472466469625943,0.0001402641506283544,0.00016399401775561264,0.00015433213030337353,0.00017425777037860816,0.005549200494561876,0.005358458291094697,0.0057545199653094535,490.99375,487.2069580078125,494.63614746093754,166.13377112999441,161.06827817511294,171.6045480528679,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,ergs_no_uncertainty,20,13.74056502445247,12.130944824631477,15.503956052330143,124.29729166666671,116.16528125000002,133.35188541666662,6.634850433118582,6.466040413086185,6.791496991567656,301.95860681328725,295.40225653693193,308.9463581481938,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.20749999999998,106.84768749999998,130.1,121.7,139.8,3962.95,3946.7,3977.4,4273.9,4269.1,4277.35,2.3868439264359544,2.333164977976883,2.4449974902299547,2272476.677758397,2219562.0134691843,2331119.4697382203,848.513101487034,826.7137458099483,872.4497657031607,736416.3903256437,719428.661161428,755185.8773035316,0.5137993272177389,0.5016113325633599,0.5260662068761623,13.333541666666667,12.740614583333333,13.966250000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.55,9.9,0.0,0.0,0.0,107.1,98.5,116.5,1.1,0.6,1.7,2967.6,2894.9,3047.9,18082.3,17885.1,18283.2525,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.36190476190475,75.85714285714285,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0011628725042100996,0.0011296848769416102,0.0011984135639795566,0.0020721569852321406,0.002039597925373527,0.002106685088612721,0.002348975862551014,0.002293550744508683,0.0024036684687176583,1.754999393597245e-05,1.649500904022716e-05,1.8574996065581218e-05,0.0001301819924265146,0.0001232668013253715,0.00013709604335599573,0.00016488479916006315,0.00015322537531610572,0.00017791861895821037,0.005584691577516626,0.0054099383364100495,0.005770263842194051,490.1857421875,486.4833935546875,493.8808740234375,165.7484973899962,159.2996803841177,172.59321359237669,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,ergs_v3,20,13.74056502445247,12.119909480634767,15.529406410994957,124.29729166666671,116.01370833333334,133.45185416666664,6.634850433118582,6.465110317659787,6.7929381620342335,301.95860681328725,295.29515604603483,309.04901303256366,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.1324375,106.88756249999997,130.1,121.65,139.6,3962.95,3946.75,3977.7,4273.9,4269.1,4277.35,2.3868439264359544,2.3337896998802785,2.4461265338555935,2272476.677758397,2219674.646127768,2329931.1884678314,848.513101487034,826.7057018026533,872.6486840305001,736416.3903256437,719307.1300643262,755380.0176531975,0.5137993272177389,0.5014670708171814,0.5259271136693532,13.333541666666667,12.739161458333333,13.96125520833333,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.6,9.95,0.0,0.0,0.0,107.1,98.5,116.3,1.1,0.6,1.65,2967.6,2895.99875,3047.30125,18082.3,17886.598749999997,18281.951250000002,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.3547619047619,75.86190476190475,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012432150047970935,0.0012052506348118185,0.0012822201183007565,0.002126353995117824,0.0020705525578159716,0.0021891526866966156,0.0024662858035881053,0.0023719166768059944,0.0025744932534827944,1.877499744296074e-05,1.7725012585287915e-05,1.9815011328319087e-05,0.0001376779924612492,0.00012966189879807646,0.0001457511445623822,0.00016839659423567344,0.00015770006334059865,0.0001791276901552918,0.00590734687960422,0.005710078723310289,0.00611036737685774,491.498828125,487.4952294921875,495.3793017578125,186.88441937499448,181.68898388261746,191.93467961923903,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,fixed,20,10.177737085174442,9.604873600682904,10.927075330777246,113.46312499999999,110.66583333333335,116.91210416666668,6.840711942205044,6.764044547544873,6.902339106200399,288.9578333746704,285.77060633190393,292.8481100155389,92.6925,92.0675,93.61749999999999,100.0,100.0,100.0,115.45249999999999,113.09999999999998,118.75249999999998,139.05,134.25,145.8,4001.7,3990.8,4009.0,4275.95,4272.9,4277.8,2.416662378587398,2.392336750435717,2.446331127758953,2174074.376875711,2155969.771726794,2196269.208476731,814.2095735248847,806.6338957444183,823.3612859492151,704501.237485109,698574.8050826886,711724.5433713408,0.5886192333303307,0.5811793827048887,0.5952683376756198,12.436458333333334,12.046036458333333,12.875416666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.4,2.9,0.0,0.0,0.0,111.7,104.0,119.5,6.1,4.9,7.3,2837.15,2800.15,2879.05,17699.8,17616.19875,17788.05,0.0,0.0,0.0,0.0,0.0,0.0,173.9523809523809,173.9523809523809,173.9523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961248730774969e-05,3.7764973167213616e-05,4.179749237664509e-05,6.590724602574481e-05,6.323042794974753e-05,6.927807197644139e-05,8.743441128171972e-05,8.242250953626343e-05,9.29327306366757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001854552015558713,0.0001779286457967828,0.00019464705731277515,483.8953125,478.61892089843747,488.8908837890625,164.7333373949863,158.31977639348727,173.0204346197187,0.16029277166973638,508.4424225904679,0.19041606509077158,164.75899799696185
ingolstadt21,normal,idqn,20,7.365009425679976,6.9469706568638925,7.848630783086862,92.7875,89.94997395833335,95.84204687499998,7.322516606909817,7.244977379974424,7.39919731846754,273.7991342475947,270.66478379165704,277.2506097720951,90.0675,89.335,90.88499999999999,99.8,99.4,100.0,91.93749999999999,89.03249999999998,96.05499999999998,112.45,106.35,121.55,4013.0,4009.3987500000003,4016.55,4277.3,4276.65,4277.9,2.4738980482705575,2.4388563440310045,2.5107560342943733,2093050.8770232599,2075058.9680708987,2112890.026379638,774.2850897913606,766.8708041966012,782.5440118643772,678258.302897159,672387.7798377306,684644.472370147,0.5589851769709194,0.5486140954584898,0.5686782800713852,12.113541666666666,11.751447916666667,12.503130208333332,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,1.95,0.0,0.0,0.0,113.8,106.4,121.5,1.65,0.95,2.35,2875.6,2834.4,2921.1012499999997,17513.4,17427.3,17612.7,0.0,0.0,0.0,0.0,0.0,0.0,124.50952380952383,124.38809523809523,124.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001740419992711395,0.0016914246088708751,0.0017922736253967741,0.0024374050114420237,0.0023885507727536607,0.002484505681226437,0.0027303468017489643,0.0026734412267192956,0.0027850541357183818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007708491186575785,0.007524956868557639,0.007892852498501171,486.0767578125,481.4853125,490.4182373046875,162.95013277999823,158.38516649961514,167.53254325337022,0.16419427409869014,489.3392740802048,0.18102192733531916,158.57159958318542
ingolstadt21,normal,illm_style_review,20,13.74056502445247,12.13296720861138,15.498391450612734,124.29729166666671,116.02011458333332,133.48880208333333,6.634850433118582,6.466413076818524,6.791430863203201,301.95860681328725,295.4700901742781,309.06945567374294,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.09493749999999,106.88506249999996,130.1,121.7,139.6,3962.95,3946.5,3977.6,4273.9,4269.05,4277.35,2.3868439264359544,2.3324727258857467,2.4453647549007056,2272476.677758397,2220146.3366673826,2331144.8607689785,848.513101487034,826.7581139323443,872.0628613776025,736416.3903256437,719446.3503581611,754947.0150966044,0.5137993272177389,0.5016064754316251,0.526019625609692,13.333541666666667,12.742911458333333,13.967942708333329,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.55,9.85,0.0,0.0,0.0,107.1,98.5,116.5,1.1,0.6,1.65,2967.6,2895.35,3046.3025,18082.3,17884.54625,18284.75,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.36190476190475,75.85476190476192,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012441699975170196,0.0011512744863284752,0.0013609830018685893,0.0021295715041924263,0.002030974287292338,0.002246411994477967,0.002436416601762175,0.0023310423696078935,0.0025627242696267772,1.8415000522509217e-05,1.7174985114252195e-05,1.965999268577434e-05,0.00014045900898054242,0.00012993182279751636,0.0001528311385482084,0.0001724380005616694,0.00015991231355583287,0.00018666533890645943,0.005800217581757654,0.005446807356885983,0.006233034208498792,488.81328125,484.522216796875,493.033642578125,169.6763492650003,161.20173447137162,181.54668386799196,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,lightgpt_direct,20,8.265645612916789,7.75196802895781,8.820419620172995,97.31083333333333,94.47040104166665,100.44153125000001,7.175614703259083,7.100000137747088,7.24606675153348,278.3215921466568,275.17660115132094,281.7366962952462,91.5,90.45,92.75,100.0,100.0,100.0,96.28749999999998,93.785,99.49999999999997,123.65,118.55,129.9,3994.55,3989.6,3999.55,4273.4,4270.6,4276.05,2.4529193960298703,2.4240227658749447,2.4854507774478005,2119966.2436572458,2099078.477274534,2142852.251219003,783.6343194637673,775.2879628650649,793.0448335261049,686981.0044446216,680187.671880523,694363.921836409,0.5399567732780184,0.5311878981588781,0.5480085602052526,12.45125,11.999994791666667,12.95270833333333,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.05,2.95,0.0,0.0,0.0,100.5,94.7,106.5,1.45,1.0,1.95,2892.75,2851.09875,2935.1,17372.0,17272.64625,17471.25,0.0,0.0,0.0,0.0,0.0,0.0,129.14285714285717,129.14285714285717,129.14285714285717,1.0,1.0,1.0,0.7039682539682539,0.701875,0.7058928571428572,0.2770436507936508,0.2758333333333333,0.2782142857142857,0.5382936507936509,0.5382936507936509,0.5382936507936509,0.0029486825020285322,0.0028502795774693365,0.0030507280446181537,0.004132148985518143,0.004015752442508527,0.004280512516772432,0.004546260758652351,0.004402004356155521,0.004727168460548272,6.9249887019395825e-06,6.629974814131856e-06,7.224996807053685e-06,1.3295235112309456e-05,1.3115477217070294e-05,1.348498714651214e-05,1.850074989488346e-05,1.8096232441894204e-05,1.8962727645703107e-05,0.013269921529936257,0.012917882721317156,0.013638725724437084,488.2091796875,483.6806591796875,492.51448242187496,162.06533162502456,157.35626877114788,166.74323325092217,0.16651795993552843,496.084205470409,0.18337490510220603,160.757477522493
ingolstadt21,normal,llm_no_semantic,20,13.74056502445247,12.146349869524952,15.513551491016637,124.29729166666671,116.08305208333333,133.27379166666663,6.634850433118582,6.464060474287888,6.791410761374828,301.95860681328725,295.39828643358004,309.14569416955055,99.05,98.5,99.55,100.0,100.0,100.0,100.71749999999999,95.05743749999998,106.93499999999997,130.1,121.75,139.7,3962.95,3946.45,3977.45,4273.9,4269.1,4277.35,2.3868439264359544,2.332231646108146,2.4458825576716934,2272476.677758397,2219832.1504069134,2330688.460371013,848.513101487034,826.844264708847,872.8350347789192,736416.3903256437,719409.5927248959,755075.0334068903,0.5137993272177389,0.5014768378736506,0.5260333624461131,13.333541666666667,12.73978125,13.961458333333331,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.6,9.85,0.0,0.0,0.0,107.1,98.6,116.2,1.1,0.6,1.65,2967.6,2895.6974999999998,3046.3512499999997,18082.3,17885.94875,18280.60125,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.35476190476192,75.8595238095238,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0011603649967582897,0.0011307345577370143,0.001192262560580275,0.0020585917474818414,0.0020143416386927127,0.002103552048924029,0.0024195348955108774,0.002339872825890778,0.002510840617750361,1.714500831440091e-05,1.5820015541976317e-05,1.8420000706100837e-05,0.00013040100107900796,0.00012244693073444068,0.00013829498918494212,0.0001555026054847985,0.00014452710761106568,0.00016623480800772076,0.005554322221529825,0.005392732981899017,0.005726252943400445,488.421484375,483.8491064453125,492.7795458984375,165.80202652497684,160.74899704809474,170.8108795961205,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,max_pressure,20,11.950931311273607,11.111714619783038,12.803888861944037,119.55395833333333,114.288296875,125.01979166666665,6.665560404476783,6.549366909764309,6.778083969420683,301.23225248971664,295.622399329762,307.0843575907655,98.67999999999999,97.96999999999998,99.35,100.0,100.0,100.0,102.35999999999997,98.70249999999999,107.10499999999998,130.25,122.7,140.05,3976.1,3965.2,3985.7,4277.3,4276.65,4277.95,2.4088503054823227,2.3670156213780866,2.4544869568746766,2254809.071240119,2219256.5099696633,2291287.8377884934,840.6740184820443,826.3195655628089,855.4804365807512,730693.0399810256,719218.5090616579,742703.4113001787,0.5496353513986565,0.5394580598502214,0.5599245571951891,13.899166666666664,13.405208333333338,14.416255208333332,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.65,4.9,0.0,0.0,0.0,132.5,125.4,139.7,1.0,0.7,1.3,3006.35,2928.15,3091.0024999999996,18285.45,18126.745,18456.255,0.0,0.0,0.0,0.0,0.0,0.0,70.85238095238095,70.63571428571429,71.08809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9129998660646376e-05,4.5642441109521313e-05,5.319256022630725e-05,7.749949698336421e-05,7.306448664894562e-05,8.27188136972836e-05,9.605025831842786e-05,8.983609904680626e-05,0.00010307428986270668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022671612184139018,0.0002129869874703824,0.00024286004869564855,484.6494140625,479.69662109375,489.3587353515625,173.56294422000647,162.7691991748786,185.9113957421262,0.1644121418942383,527.1571017324292,0.19654315069834807,170.8304397589661
ingolstadt21,normal,ppo_ensemble,20,13.74056502445247,12.128397137498988,15.532647298988149,124.29729166666671,116.05557291666668,133.20792187499995,6.634850433118582,6.467434527235514,6.793026263024528,301.95860681328725,295.37762038562136,309.0704442700493,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.06499999999997,106.93512499999996,130.1,121.65,139.7,3962.95,3946.55,3977.4,4273.9,4269.1,4277.35,2.3868439264359544,2.332488293647554,2.4469445370523193,2272476.677758397,2220136.070988575,2329076.8509400487,848.513101487034,826.9407609695199,872.5745194812101,736416.3903256437,719551.3472513508,755322.3375852734,0.5137993272177389,0.5016525430378962,0.5258729840716923,13.333541666666667,12.738953125,13.976249999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.6,10.0,0.0,0.0,0.0,107.1,98.6,116.4,1.1,0.6,1.65,2967.6,2895.1487500000003,3045.90125,18082.3,17884.35,18279.9525,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.35714285714286,75.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001023115002317354,0.000994074755217298,0.0010538000627275323,0.0017429720109794287,0.0016981421694727034,0.0017845675289136125,0.0019636832658434275,0.0019240397306624795,0.002006659559003309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004820445681988429,0.004662284308989103,0.004985770191537692,487.5841796875,483.087060546875,491.7367578125,166.9542503950128,162.56827543026375,171.50563701650722,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,normal,ppo_event_rule,20,13.74056502445247,12.112081024490346,15.51787929941277,124.29729166666671,116.04371354166668,133.47887499999993,6.634850433118582,6.468008875494272,6.791299586888119,301.95860681328725,295.2525712606634,309.01369176095375,99.05,98.45,99.6,100.0,100.0,100.0,100.71749999999999,95.10737499999998,106.88499999999996,130.1,121.7,139.65,3962.95,3946.7,3977.45,4273.9,4269.2,4277.35,2.3868439264359544,2.333163549409829,2.4464685775733175,2272476.677758397,2219631.1032189587,2330688.449279376,848.513101487034,826.6245813169096,872.230151504447,736416.3903256437,719145.6803684682,755091.5398651324,0.5137993272177389,0.5015456880021764,0.5259619726777315,13.333541666666667,12.737078125,13.964166666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.6,9.95,0.0,0.0,0.0,107.1,98.5,116.4,1.1,0.6,1.65,2967.6,2894.34875,3047.7024999999994,18082.3,17888.5975,18286.2025,0.0,0.0,0.0,0.0,0.0,0.0,75.59761904761905,75.3547619047619,75.8547619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018046125129330902,0.0016296722641709494,0.0020148012003483014,0.002718278000538703,0.0025196260361699386,0.0029446118410342012,0.0030411703457357353,0.0028377717072828085,0.003280334316090738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008044991138489825,0.007366173643879949,0.008824817458525407,488.362890625,483.7970458984375,492.72564453125,182.4171097399958,169.3769495071225,197.00650342262395,0.1641162905161401,531.7103062211089,0.19853368152905634,172.30547984876662
ingolstadt21,packet_loss,ergs_no_calibration,20,13.623896958874056,12.265717320434794,15.129416545274017,127.30229166666666,120.06956770833334,135.39335416666665,6.565349556853866,6.425707972259169,6.693733497957603,308.04644886933085,300.6585220116211,317.10269414628937,99.3,98.75,99.75,100.0,100.0,100.0,107.46749999999997,100.98749999999997,114.205,137.65,127.15,148.8,3967.7,3946.0,3986.95,4274.2,4269.4,4277.25,2.428203517594699,2.3759664568806707,2.4873975793553122,2298382.9828446573,2249781.606446057,2354783.0613889247,857.9878220291417,839.0281800354217,880.2406924468686,744814.7355665447,729311.9760480074,763024.6955534202,0.535863715020244,0.5172954852358493,0.553482449366594,13.543333333333333,12.756244791666667,14.501885416666667,0.0,0.0,0.0,0.0,0.0,0.0,6.75,3.65,10.6,0.0,0.0,0.0,114.7,109.7,119.7,1.3,0.85,1.8,3041.1,2953.4975,3138.05125,18319.65,18096.89875,18577.20625,0.0,0.0,0.0,0.0,0.0,0.0,74.41666666666666,74.04761904761907,74.8047619047619,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012612375023309142,0.0011696628729987424,0.0013680404237675246,0.0023684514939668585,0.00223333471843216,0.002525118776909948,0.00310703841137001,0.002886115404256268,0.0033441923857011687,2.0112478523515165e-05,1.877242626505904e-05,2.1484977551153858e-05,0.00014424399822019035,0.0001357154402357991,0.00015337229917349756,0.00017723406036384415,0.0001669713899696945,0.00018795735718158546,0.006062641633745645,0.005711462316693238,0.006465186864306816,498.23828125,491.6040966796875,504.57973144531246,173.61701561998342,165.21845313809652,182.70004537210494,0.16600207973405606,537.7340748782597,0.20073647045742868,174.25827887477064
ingolstadt21,packet_loss,ergs_no_hysteresis,20,13.623896958874056,12.23788555230027,15.151692174329325,127.30229166666666,120.244578125,135.62515624999992,6.565349556853866,6.424563092769198,6.6926793345766225,308.04644886933085,300.55466945458863,317.127246047991,99.3,98.75,99.75,100.0,100.0,100.0,107.46749999999997,100.99231249999998,114.18262499999996,137.65,127.15,149.0,3967.7,3946.0,3986.65,4274.2,4269.4,4277.25,2.428203517594699,2.3767352611832715,2.488285718205156,2298382.9828446573,2249548.8611438232,2354303.330052914,857.9878220291417,838.8214417014055,880.2643101968229,744814.7355665447,729310.5755121021,762934.968696066,0.535863715020244,0.5172387272864192,0.5536486824432864,13.543333333333333,12.748536458333335,14.498552083333333,0.0,0.0,0.0,0.0,0.0,0.0,6.75,3.7,10.6,0.0,0.0,0.0,114.7,109.8,119.6,1.3,0.85,1.75,3041.1,2954.85,3139.55,18319.65,18097.048749999998,18579.9025,0.0,0.0,0.0,0.0,0.0,0.0,74.41666666666666,74.04761904761907,74.80476190476193,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0011985750024905428,0.001160692442790605,0.0012374725642439444,0.0022921494883485134,0.002217384844836487,0.0023731874050790793,0.002940881198330315,0.0027757716722931927,0.00310962186068791,1.9192491890862584e-05,1.789748188457452e-05,2.0374998057377522e-05,0.00013431923347525298,0.00012845368608395798,0.00014022454404039305,0.00016863953118445365,0.00016184249003708842,0.000175330082185974,0.0059449331297299875,0.005727546989245334,0.006164497272588455,499.6583984375,493.3689404296875,505.852763671875,169.02271040499326,164.25551587162556,173.99162057211637,0.16600207973405606,537.7340748782597,0.20073647045742868,174.25827887477064
ingolstadt21,packet_loss,ergs_no_shield,20,13.623896958874056,12.270907788667266,15.126559350628481,127.30229166666666,120.08536979166665,135.45252604166666,6.565349556853866,6.424754005274257,6.69645777064963,308.04644886933085,300.6562285898628,317.0463585195859,99.3,98.75,99.75,100.0,100.0,100.0,107.46749999999997,101.04481249999996,114.25256249999998,137.65,127.4,148.85,3967.7,3946.3,3987.15,4274.2,4269.45,4277.25,2.428203517594699,2.3764787906186093,2.487971372396295,2298382.9828446573,2250197.235259194,2355043.4861309505,857.9878220291417,839.0465642503091,880.4434024845389,744814.7355665447,729143.8690740203,762920.6364880025,0.535863715020244,0.5173746529955007,0.5538899992342847,13.543333333333333,12.757078125000001,14.489380208333332,0.0,0.0,0.0,0.0,0.0,0.0,6.75,3.7,10.55,0.0,0.0,0.0,114.7,109.7,119.6,1.3,0.85,1.75,3041.1,2954.25,3137.25125,18319.65,18096.995,18579.20375,0.0,0.0,0.0,0.0,0.0,0.0,74.41666666666666,74.05,74.79529761904762,0.07499999999999998,0.07499999999999998,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.00118970999319572,0.0011541221179504645,0.0012290559957909863,0.0022659639891935506,0.0022016848366765763,0.0023411873679506233,0.0029765844445209925,0.002810916409037597,0.0031601102871107248,1.954748877324164e-05,1.8380000037723222e-05,2.0632476662285626e-05,0.00013623999635456124,0.00013127216247085013,0.00014164327235630483,0.00016646830626996243,0.00016060273016482832,0.00017262312323873639,0.005844722905878573,0.005659301334180782,0.006038696930273241,498.8595703125,492.454580078125,505.1830126953125,167.5535481649975,163.17464037661412,172.37322703098863,0.16600207973405606,537.7340748782597,0.20073647045742868,174.25827887477064
